Month start date,H7N9,HFMD,Dengue
2013-01-01,2.01753667096e-08,0.000846033317473,2.25233753118e-05
2013-02-01,0.000443878242977,0.00252782791357,0.00355442807536
2013-03-01,0.00091396428731,0.0175934848942,0.0027911774834
2013-04-01,0.362224519005,0.201392485932,0.031023966537
2013-05-01,0.131089465371,0.17726326526,0.0486460757925
2013-06-01,0.0243375650371,0.0519947444167,0.0140304165925
2013-07-01,0.0254451926695,0.0137263643858,0.0880208269189
2013-08-01,0.0121798890579,0.00490449572601,0.0660362167309
2013-09-01,0.00640166403231,0.00534760328427,0.11852840205
2013-10-01,0.00927060117841,0.00749264669126,0.0382972957074
2013-11-01,0.00477552947552,0.00406863374113,0.0245513022032
2013-12-01,0.00803586873578,0.00430025814658,0.0531582337038
2014-01-01,0.2296985877,0.0218432892029,0.108336761793
2014-02-01,0.136056640655,0.098762733065,0.254394490268
2014-03-01,0.0277492195477,0.108349969325,0.0424727254164
2014-04-01,0.00772315055179,0.101683214699,0.0189616140444
2014-05-01,0.00872990135059,0.118047982475,0.0370102456896
2014-06-01,0.00458184595511,0.0594570785227,0.0488780441097
2014-07-01,0.000342496971582,0.000397889000837,0.00128525350765
