Month start date,H7N9,HFMD,Dengue
2013-01-01,2.68330998416e-08,0.000865075695229,0.000112011789193
2013-02-01,0.00063263471376,0.00210315621461,0.0061673778925
2013-03-01,0.00175849489931,0.0166231763408,0.00537361830306
2013-04-01,0.42591308408,0.49407144357,0.0581921209
2013-05-01,0.15108745736,0.318987292632,0.0927532229218
2013-06-01,0.0289285151951,0.0804854444739,0.0287323289561
2013-07-01,0.0301548828704,0.0240328916775,0.152018172043
2013-08-01,0.0152634921428,0.00938730682336,0.111777030546
2013-09-01,0.00839762478347,0.0066158999514,0.19165179853
2013-10-01,0.011555618064,0.00868958724051,0.0676402466603
2013-11-01,0.00729318513343,0.00321472486208,0.0380520178159
2013-12-01,0.0108834274457,0.00417826978838,0.0870660967099
2014-01-01,0.308131556479,0.03074573073,0.160463956932
