Month start date,H7N9,HFMD,Dengue
2013-01-01,1.91701354514e-08,0.000788887569411,9.302268637e-06
2013-02-01,0.000421762150067,0.00235708449944,0.00146799688547
2013-03-01,0.000868426306085,0.0164051240642,0.00115277050641
2013-04-01,0.344176797038,0.187789328675,0.012813056077
2013-05-01,0.124557974266,0.165289928409,0.0200910768876
2013-06-01,0.0231249535652,0.048482733124,0.00579463346081
2013-07-01,0.0241773940015,0.0127992101653,0.0363530495015
2013-08-01,0.0115730299422,0.00457321908319,0.0272732936027
2013-09-01,0.00608270314888,0.00498639671745,0.0489528332999
2013-10-01,0.00880869641007,0.0069865520833,0.0158169780421
2013-11-01,0.00453759023149,0.00379381581857,0.0101398127643
2013-12-01,0.00763548412044,0.00400979503648,0.0219546210697
2014-01-01,0.218253928298,0.0203678731928,0.044743634003
2014-02-01,0.129277661614,0.0920917543399,0.105066219227
2014-03-01,0.02636662347,0.101031415881,0.0175414517629
2014-04-01,0.00733834702095,0.0948149705657,0.00783124310592
2014-05-01,0.00829493677997,0.110074371831,0.0152854198343
2014-06-01,0.00435355693116,0.0554410201009,0.0201868809832
2014-07-01,0.000314409391539,0.000403881137488,0.000537770021769
2014-08-01,0.00173875045558,0.00666727845682,0.0325734234075
2014-09-01,0.00370177232581,0.0141326470758,0.221378572192
2014-10-01,0.00558236261359,0.0193818811111,0.281818594694
2014-11-01,0.0177343114763,0.0153909607802,0.0289143250466
2014-12-01,0.0210785092729,0.0119398702822,0.022303041355
