Month start date,H7N9,HFMD,Dengue
2013-01-01,0.0,1160.0,0.0
2013-02-01,0.0,11897.0,38.0
2013-03-01,1.0,36410.0,27.0
2013-04-01,95.0,511267.0,338.0
2013-05-01,26.0,647553.0,521.0
2013-06-01,6.0,233060.0,140.0
2013-07-01,5.0,97420.0,798.0
2013-08-01,3.0,74676.0,613.0
2013-09-01,3.0,42879.0,1111.0
2013-10-01,1.0,51837.0,332.0
2013-11-01,2.0,26527.0,211.0
2013-12-01,0.0,22494.0,475.0
