Month start date,H7N9,HFMD,Dengue
2013-01-01,2.02507353439e-08,0.000902412759759,2.37335670791e-05
2013-02-01,0.000419198799561,0.00274452240682,0.00379231266085
2013-03-01,0.00093103147616,0.0190210279662,0.00285213327728
2013-04-01,0.363700586117,0.212795286736,0.033081329508
2013-05-01,0.132855040107,0.187535290171,0.0494457369197
2013-06-01,0.0249112845978,0.054965415092,0.0141713033381
2013-07-01,0.0251558308404,0.0152573405443,0.0936313177754
2013-08-01,0.0122118324358,0.00543608311007,0.0697283192122
2013-09-01,0.00640394034097,0.00562925560877,0.124839462512
2013-10-01,0.00923526639135,0.0079272461006,0.0406438887463
2013-11-01,0.00498118422171,0.00410363568133,0.0254358093699
2013-12-01,0.00813462292004,0.00489785323337,0.0558896794326
2014-01-01,0.230014800419,0.023738056887,0.114982433889
2014-02-01,0.136065877561,0.104879138888,0.269079608131
2014-03-01,0.0280689850534,0.116476473748,0.0438716304564
2014-04-01,0.00803584404273,0.107834262812,0.0197141061444
2014-05-01,0.00887465442573,0.125856698255,0.0388171950601
