Month start date,H7N9,HFMD,Dengue
2013-01-01,2.14162905385e-08,0.000810925836193,3.24673473709e-05
2013-02-01,0.000500089261682,0.0019542081136,0.00400150987501
2013-03-01,0.000977133325389,0.0168127264921,0.00328331552929
2013-04-01,0.345810271687,0.3697094454,0.0345854115961
2013-05-01,0.130586201726,0.210777933581,0.0546266514621
2013-06-01,0.0240703730854,0.057407000783,0.0166570381041
2013-07-01,0.0269878044673,0.0147161570196,0.0945791098593
2013-08-01,0.0128519084332,0.00391798108002,0.0722954159154
2013-09-01,0.00688856389658,0.00490066918281,0.127966558643
2013-10-01,0.00945954890029,0.00734229614689,0.042538633462
2013-11-01,0.00547992231062,0.00316950783622,0.0258156929384
2013-12-01,0.00878180737434,0.00419109290021,0.0567127762463
2014-01-01,0.245487221686,0.023853502996,0.109969209117
2014-02-01,0.143241675147,0.0945134468866,0.280676356763
2014-03-01,0.0299924003826,0.0957363618582,0.0515648118545
2014-04-01,0.00888505690055,0.0901867438876,0.0246950412875
