Epi week start date,ADD,Dengue,Malaria
2013-01-07,1.0,31.0,6.0
2013-01-14,39.0,67.0,36.0
2013-01-21,67.0,126.0,46.0
2013-01-28,0.0,0.0,0.0
2013-02-04,0.0,0.0,0.0
2013-02-11,17.0,142.0,41.0
2013-02-18,0.0,0.0,0.0
2013-02-25,5.0,40.0,11.0
2013-03-04,0.0,25.0,9.0
2013-03-11,0.0,0.0,0.0
2013-03-18,79.0,2.0,2.0
2013-03-25,0.0,0.0,0.0
2013-04-01,62.0,39.0,11.0
2013-04-08,41.0,89.0,13.0
2013-04-15,0.0,74.0,6.0
2013-04-22,168.0,69.0,43.0
2013-04-29,177.0,1.0,5.0
2013-05-06,168.0,59.0,18.0
2013-05-13,4.0,12.0,5.0
2013-05-20,190.0,91.0,26.0
2013-05-27,110.0,27.0,16.0
2013-06-03,121.0,48.0,25.0
2013-06-10,92.0,169.0,67.0
2013-06-17,63.0,107.0,60.0
2013-06-24,835.0,88.0,88.0
2013-07-01,291.0,170.0,82.0
2013-07-08,129.0,255.0,79.0
2013-07-15,4857.0,289.0,168.0
2013-07-22,2409.0,263.0,105.0
2013-07-29,2396.0,410.0,127.0
2013-08-05,1090.0,301.0,104.0
2013-08-12,655.0,215.0,73.0
2013-08-19,512.0,439.0,121.0
2013-08-26,670.0,415.0,72.0
2013-09-02,1342.0,727.0,142.0
2013-09-09,1519.0,1119.0,166.0
2013-09-16,1499.0,1076.0,182.0
2013-09-23,1944.0,1149.0,159.0
2013-09-30,397.0,852.0,73.0
2013-10-07,69.0,757.0,63.0
2013-10-14,91.0,576.0,63.0
2013-10-21,111.0,746.0,91.0
2013-10-28,88.0,741.0,87.0
2013-11-04,205.0,439.0,72.0
2013-11-11,23.0,286.0,32.0
2013-11-18,311.0,309.0,65.0
2013-11-25,218.0,297.0,128.0
2013-12-02,299.0,56.0,16.0
2013-12-09,225.0,66.0,24.0
2013-12-16,573.0,21.0,30.0
2013-12-23,4.0,25.0,18.0
2013-12-30,267.0,5.0,9.0
2014-01-06,902.0,39.0,82.0
2014-01-13,147.0,22.0,21.0
2014-01-20,193.0,84.0,20.0
2014-01-27,178.0,0.0,5.0
2014-02-03,114.0,14.0,43.0
2014-02-10,0.0,30.0,0.0
2014-02-17,54.0,13.0,6.0
2014-02-24,125.0,71.0,26.0
2014-03-03,147.0,27.0,52.0
2014-03-10,111.0,1.0,3.0
2014-03-17,48.0,18.0,5.0
2014-03-24,0.0,0.0,0.0
2014-03-31,38.0,163.0,52.0
