Epi week start date,ADD,Dengue,Malaria
2013-01-07,0.00013342875068,0.00208152308923,0.00245468997014
2013-01-14,0.00123753926938,0.00407637739317,0.0114021143323
2013-01-21,0.001992463946,0.00978115294478,0.00949487760419
2013-01-28,2.9627119522e-07,2.1796378556e-07,3.58268446538e-07
2013-02-04,2.9627119522e-07,2.1796378556e-07,3.58268446538e-07
2013-02-11,0.000466973317618,0.010936335187,0.0135610156363
2013-02-18,2.9627119522e-07,2.1796378556e-07,3.58268446538e-07
2013-02-25,0.000215453409328,0.00347126899487,0.00360106262406
2013-03-04,2.9627119522e-07,0.00161886818564,0.0034486172249
2013-03-11,2.9627119522e-07,2.1796378556e-07,3.58268446538e-07
2013-03-18,0.00333333667748,0.000299866014012,0.00131701898988
2013-03-25,2.9627119522e-07,2.1796378556e-07,3.58268446538e-07
2013-04-01,0.00292528517438,0.00262135047733,0.00515926837085
2013-04-08,0.00150340806384,0.00579284272768,0.00521308753682
2013-04-15,2.96271195219e-07,0.00494821490562,0.00225744470793
2013-04-22,0.0061849223234,0.00345979522496,0.014913421825
2013-04-29,0.00572622293392,0.000103850796564,0.0024367119928
2013-05-06,0.00556550025183,0.0055686626057,0.00494441661915
2013-05-13,0.00011146816734,0.000506965305655,0.00140661419346
2013-05-20,0.00719898705875,0.00575946461226,0.00625214433475
2013-05-27,0.00350416645761,0.0014823229699,0.00441605009969
2013-06-03,0.00419990777396,0.00436531416427,0.00654765016205
2013-06-10,0.003406956108,0.0135249112328,0.0195083498277
2013-06-17,0.00203699851112,0.00971588081273,0.0242908044162
2013-06-24,0.0311558698907,0.00730085199092,0.027093638604
2013-07-01,0.0111524477829,0.0132575178819,0.0220872907681
2013-07-08,0.00558547072828,0.021590423968,0.0198031787755
2013-07-15,0.183796101911,0.0193489101453,0.0527998051069
2013-07-22,0.0891588800094,0.0196286450074,0.0356391444363
2013-07-29,0.0949008188248,0.0293360289653,0.0366783783657
2013-08-05,0.0397006122753,0.0191195981121,0.038183297133
2013-08-12,0.0263479801469,0.01686581686,0.0246137719103
2013-08-19,0.0217735903072,0.033579686121,0.0417818472278
2013-08-26,0.0243425944879,0.0323391443743,0.0221493696651
2013-09-02,0.0495474259304,0.0538424164187,0.0421071084622
2013-09-09,0.0563166030399,0.0837323903191,0.0620521975101
2013-09-16,0.0534355457284,0.0741810238049,0.0639059774878
2013-09-23,0.0718252094487,0.0821635344762,0.0544827530434
2013-09-30,0.0138710841938,0.0622819241669,0.0261988635922
2013-10-07,0.00266568217534,0.0539231387672,0.0217470382875
2013-10-14,0.00369466162458,0.042916806737,0.0231532496
2013-10-21,0.00424357246497,0.0566933188217,0.0239229886639
2013-10-28,0.00405879105905,0.052709238159,0.0282315503853
2013-11-04,0.00964689063567,0.0330156300087,0.020260165723
2013-11-11,0.000984746142018,0.0209188942954,0.00848233138479
2013-11-18,0.0132177895079,0.0238607919075,0.0215497919471
2013-11-25,0.010317990382,0.0183090187199,0.0284819986002
2013-12-02,0.0101712749423,0.00495381869987,0.00582231669607
2013-12-09,0.00926851218944,0.00635422662071,0.00934259315972
2013-12-16,0.0201768932507,0.00140099371201,0.0123959042819
2013-12-23,0.000341393558136,0.00139018010988,0.00472969265739
2013-12-30,0.00963586849077,0.000337559782462,0.00409339533808
2014-01-06,0.034038610342,0.00245708888233,0.0265927228102
2014-01-13,0.00658280543527,0.00146019631737,0.00443452520332
2014-01-20,0.00762244251298,0.00558032683727,0.0059389714396
2014-01-27,0.00716350113101,2.1796378556e-07,0.00233823901711
2014-02-03,0.00496039216392,0.00159156778836,0.0123701661984
2014-02-10,2.9627119522e-07,0.00167300722217,0.000403442274267
2014-02-17,0.00202961690485,0.000992242072275,0.00450570915709
2014-02-24,0.00515556833808,0.00622215887638,0.00686163019292
2014-03-03,0.00558963263707,0.00278426168732,0.00978115194188
2014-03-10,0.00394730047386,0.000293907783633,0.00133490097182
2014-03-17,0.00183014429746,0.00147722018859,0.00102139190069
2014-03-24,2.9627119522e-07,2.1796378556e-07,3.58268446538e-07
