Epi week start date,ADD,Dengue,Malaria
2013-01-07,11.0,65.0,8.0
2013-01-14,14.0,11.0,6.0
2013-01-21,54.0,15.0,18.0
2013-01-28,0.0,0.0,0.0
2013-02-04,0.0,0.0,0.0
2013-02-11,0.0,17.0,12.0
2013-02-18,0.0,0.0,0.0
2013-02-25,12.0,6.0,1.0
2013-03-04,0.0,2.0,5.0
2013-03-11,0.0,0.0,0.0
2013-03-18,0.0,28.0,6.0
2013-03-25,0.0,0.0,0.0
2013-04-01,21.0,22.0,2.0
2013-04-08,58.0,25.0,11.0
2013-04-15,0.0,10.0,9.0
2013-04-22,396.0,186.0,39.0
2013-04-29,646.0,0.0,0.0
2013-05-06,375.0,151.0,22.0
2013-05-13,142.0,89.0,0.0
2013-05-20,1367.0,33.0,10.0
2013-05-27,942.0,86.0,9.0
2013-06-03,1448.0,214.0,7.0
2013-06-10,1215.0,357.0,48.0
