Epi week start date,ADD,Dengue,Malaria
2013-01-07,6.0,48.0,5.0
2013-01-14,37.0,63.0,25.0
2013-01-21,69.0,124.0,29.0
2013-01-28,0.0,0.0,0.0
2013-02-04,0.0,0.0,0.0
2013-02-11,13.0,135.0,42.0
2013-02-18,0.0,0.0,0.0
2013-02-25,6.0,37.0,19.0
2013-03-04,0.0,23.0,11.0
2013-03-11,0.0,0.0,0.0
2013-03-18,104.0,3.0,4.0
2013-03-25,0.0,0.0,0.0
2013-04-01,59.0,43.0,20.0
2013-04-08,53.0,95.0,14.0
2013-04-15,0.0,65.0,7.0
2013-04-22,183.0,58.0,48.0
2013-04-29,185.0,1.0,8.0
2013-05-06,156.0,67.0,12.0
2013-05-13,3.0,7.0,9.0
2013-05-20,209.0,74.0,15.0
2013-05-27,94.0,22.0,12.0
2013-06-03,116.0,40.0,17.0
2013-06-10,86.0,178.0,59.0
2013-06-17,63.0,135.0,64.0
2013-06-24,812.0,98.0,81.0
2013-07-01,244.0,181.0,79.0
2013-07-08,139.0,284.0,78.0
2013-07-15,4950.0,290.0,178.0
2013-07-22,2385.0,266.0,98.0
2013-07-29,2369.0,367.0,135.0
2013-08-05,1130.0,273.0,106.0
2013-08-12,697.0,250.0,72.0
2013-08-19,519.0,447.0,143.0
2013-08-26,604.0,429.0,96.0
2013-09-02,1293.0,752.0,127.0
2013-09-09,1487.0,1188.0,202.0
2013-09-16,1451.0,1015.0,176.0
2013-09-23,1896.0,1201.0,165.0
2013-09-30,341.0,863.0,81.0
2013-10-07,89.0,760.0,73.0
2013-10-14,99.0,623.0,69.0
2013-10-21,98.0,771.0,96.0
2013-10-28,92.0,706.0,104.0
2013-11-04,242.0,391.0,88.0
2013-11-11,34.0,275.0,26.0
2013-11-18,328.0,324.0,68.0
2013-11-25,257.0,275.0,104.0
2013-12-02,282.0,80.0,12.0
2013-12-09,237.0,83.0,44.0
2013-12-16,515.0,27.0,31.0
2013-12-23,1.0,17.0,14.0
2013-12-30,243.0,6.0,9.0
2014-01-06,839.0,36.0,93.0
2014-01-13,160.0,15.0,14.0
2014-01-20,215.0,88.0,11.0
2014-01-27,216.0,0.0,4.0
2014-02-03,120.0,20.0,35.0
2014-02-10,0.0,20.0,0.0
2014-02-17,57.0,15.0,13.0
2014-02-24,147.0,71.0,26.0
2014-03-03,144.0,43.0,20.0
2014-03-10,94.0,2.0,6.0
2014-03-17,37.0,22.0,3.0
