Epi week start date,ADD,Dengue,Malaria
2013-01-07,0.000379587242315,0.0174181868262,0.00723301255454
2013-01-14,0.000803428857397,0.012818926963,0.0380743356751
2013-01-21,0.00415893330738,0.0318686946756,0.0317672791433
2013-01-28,6.30005696064e-07,7.86348327091e-07,1.02559225462e-06
2013-02-04,6.30005696064e-07,7.86348327091e-07,1.02559225462e-06
2013-02-11,6.30005696063e-07,0.0368422001829,0.0438428832568
2013-02-18,6.30005696064e-07,7.86348327091e-07,1.02559225462e-06
2013-02-25,0.000489065162775,0.0126217348332,0.0101289359487
2013-03-04,6.30005696064e-07,0.00469911416811,0.0114108934653
2013-03-11,6.30005696064e-07,7.86348327091e-07,1.02559225462e-06
2013-03-18,0.00667769727173,0.00123871792562,0.00423203908847
2013-03-25,6.30005696064e-07,7.86348327091e-07,1.02559225462e-06
2013-04-01,0.00410941294107,0.0108715564234,0.0163591103228
2013-04-08,0.00187421244575,0.0179486266185,0.0209239656766
2013-04-15,6.30005696063e-07,0.0161407624238,0.00869230937778
2013-04-22,0.00608017270118,0.0487152676272,0.0373036896141
2013-04-29,0.0105688760206,7.86348327091e-07,0.00238702243802
2013-05-06,0.0097010022896,0.0397901735041,0.0195909648583
2013-05-13,0.000205299507174,0.0314544226295,0.00333537151833
2013-05-20,0.0200014397297,0.0263813425197,0.0160015494744
2013-05-27,0.00655101785186,0.0406343602847,0.00836066610485
2013-06-03,0.00819180014715,0.0777521488947,0.0119734919228
2013-06-10,0.0087597692385,0.116005098988,0.0493093477102
2013-06-17,0.00352861753324,0.10016258828,0.0468991820773
2013-06-24,0.0850459756625,0.0313981893389,0.0508231634789
2013-07-01,0.0222505825771,0.0491069898865,0.0677663810627
2013-07-08,0.0184007096698,0.0645979547503,0.0667110418452
2013-07-15,0.39650051274,0.0531192242899,0.160932279054
2013-07-22,0.178930105163,0.0808368597976,0.132169681971
2013-07-29,0.206786741895,0.0775721400785,0.133766274399
