Epi week start date,ADD,Dengue,Malaria
2013-01-07,9.0,35.0,7.0
2013-01-14,23.0,16.0,18.0
2013-01-21,243.0,58.0,23.0
2013-01-28,0.0,0.0,0.0
2013-02-04,0.0,0.0,0.0
2013-02-11,0.0,123.0,19.0
2013-02-18,0.0,0.0,0.0
2013-02-25,6.0,23.0,14.0
2013-03-04,0.0,9.0,10.0
2013-03-11,0.0,0.0,0.0
2013-03-18,0.0,11.0,6.0
2013-03-25,0.0,0.0,0.0
2013-04-01,129.0,15.0,10.0
2013-04-08,51.0,27.0,16.0
2013-04-15,0.0,64.0,5.0
2013-04-22,145.0,99.0,28.0
2013-04-29,523.0,0.0,0.0
2013-05-06,210.0,96.0,11.0
2013-05-13,9.0,63.0,4.0
2013-05-20,952.0,52.0,7.0
2013-05-27,448.0,92.0,6.0
2013-06-03,559.0,173.0,12.0
2013-06-10,455.0,255.0,37.0
2013-06-17,303.0,217.0,40.0
2013-06-24,4124.0,58.0,28.0
