Epi week start date,ADD,Dengue,Malaria
2013-01-07,3.0,38.0,12.0
2013-01-14,32.0,69.0,30.0
2013-01-21,69.0,165.0,24.0
2013-01-28,0.0,0.0,0.0
2013-02-04,0.0,0.0,0.0
2013-02-11,4.0,184.0,56.0
2013-02-18,0.0,0.0,0.0
2013-02-25,6.0,42.0,9.0
2013-03-04,0.0,20.0,9.0
2013-03-11,0.0,0.0,0.0
2013-03-18,84.0,4.0,2.0
2013-03-25,0.0,0.0,0.0
2013-04-01,85.0,35.0,14.0
2013-04-08,32.0,88.0,19.0
2013-04-15,0.0,81.0,12.0
2013-04-22,210.0,53.0,53.0
2013-04-29,133.0,0.0,6.0
2013-05-06,156.0,57.0,21.0
2013-05-13,1.0,6.0,2.0
2013-05-20,175.0,82.0,29.0
2013-05-27,93.0,25.0,17.0
2013-06-03,126.0,73.0,30.0
2013-06-10,104.0,179.0,71.0
2013-06-17,55.0,155.0,76.0
2013-06-24,904.0,87.0,109.0
2013-07-01,292.0,234.0,76.0
2013-07-08,176.0,327.0,50.0
2013-07-15,4708.0,271.0,200.0
2013-07-22,2383.0,306.0,139.0
2013-07-29,2443.0,436.0,137.0
2013-08-05,1053.0,270.0,142.0
2013-08-12,696.0,274.0,87.0
2013-08-19,627.0,531.0,120.0
2013-08-26,628.0,463.0,75.0
2013-09-02,1285.0,827.0,136.0
2013-09-09,1349.0,1241.0,256.0
2013-09-16,1443.0,1038.0,235.0
2013-09-23,1946.0,1219.0,182.0
2013-09-30,396.0,848.0,106.0
2013-10-07,78.0,778.0,79.0
2013-10-14,88.0,628.0,79.0
2013-10-21,114.0,802.0,112.0
2013-10-28,139.0,790.0,114.0
2013-11-04,143.0,520.0,69.0
