Epi week start date,ADD,Dengue,Malaria
2013-01-07,6.0,22.0,18.0
2013-01-14,53.0,13.0,58.0
2013-01-21,96.0,128.0,41.0
2013-01-28,0.0,0.0,0.0
2013-02-04,0.0,0.0,0.0
2013-02-11,15.0,65.0,85.0
2013-02-18,0.0,0.0,0.0
2013-02-25,6.0,16.0,23.0
2013-03-04,0.0,4.0,20.0
2013-03-11,0.0,0.0,0.0
2013-03-18,124.0,6.0,3.0
2013-03-25,0.0,0.0,0.0
2013-04-01,37.0,17.0,25.0
2013-04-08,67.0,85.0,14.0
2013-04-15,0.0,18.0,25.0
2013-04-22,260.0,77.0,31.0
2013-04-29,195.0,14.0,1.0
2013-05-06,172.0,86.0,25.0
2013-05-13,2.0,5.0,6.0
2013-05-20,236.0,101.0,27.0
2013-05-27,99.0,41.0,16.0
2013-06-03,147.0,61.0,17.0
2013-06-10,128.0,146.0,62.0
2013-06-17,80.0,129.0,56.0
2013-06-24,1125.0,110.0,62.0
2013-07-01,363.0,156.0,89.0
2013-07-08,162.0,178.0,107.0
2013-07-15,5690.0,455.0,79.0
2013-07-22,2732.0,374.0,72.0
2013-07-29,3018.0,426.0,122.0
2013-08-05,1597.0,322.0,52.0
2013-08-12,898.0,241.0,67.0
2013-08-19,900.0,480.0,125.0
2013-08-26,755.0,400.0,132.0
2013-09-02,1652.0,769.0,164.0
2013-09-09,2088.0,1386.0,94.0
2013-09-16,2014.0,1214.0,106.0
2013-09-23,2483.0,1434.0,77.0
2013-09-30,542.0,924.0,68.0
2013-10-07,140.0,806.0,85.0
2013-10-14,144.0,502.0,132.0
2013-10-21,100.0,596.0,182.0
2013-10-28,134.0,625.0,147.0
2013-11-04,353.0,449.0,66.0
2013-11-11,49.0,273.0,51.0
2013-11-18,467.0,300.0,95.0
2013-11-25,434.0,182.0,138.0
2013-12-02,360.0,89.0,3.0
2013-12-09,308.0,88.0,51.0
2013-12-16,704.0,51.0,9.0
2013-12-23,17.0,23.0,15.0
2013-12-30,325.0,1.0,12.0
2014-01-06,1157.0,44.0,53.0
2014-01-13,215.0,45.0,21.0
2014-01-20,283.0,75.0,11.0
2014-01-27,285.0,0.0,1.0
2014-02-03,166.0,18.0,49.0
2014-02-10,0.0,22.0,0.0
2014-02-17,79.0,12.0,18.0
2014-02-24,180.0,33.0,44.0
2014-03-03,208.0,17.0,34.0
2014-03-10,113.0,9.0,3.0
2014-03-17,53.0,18.0,2.0
2014-03-24,0.0,0.0,0.0
2014-03-31,60.0,101.0,93.0
2014-04-07,28.0,67.0,79.0
2014-04-14,145.0,36.0,41.0
2014-04-21,52.0,151.0,70.0
2014-04-28,25.0,5.0,2.0
2014-05-05,11.0,14.0,31.0
2014-05-12,80.0,37.0,77.0
2014-05-19,75.0,57.0,76.0
2014-05-26,25.0,70.0,12.0
2014-06-02,49.0,21.0,17.0
2014-06-09,59.0,13.0,67.0
2014-06-16,72.0,56.0,69.0
2014-06-23,58.0,144.0,253.0
2014-06-30,335.0,150.0,147.0
2014-07-07,76.0,100.0,77.0
2014-07-14,251.0,148.0,118.0
2014-07-21,279.0,182.0,78.0
2014-07-28,133.0,30.0,73.0
2014-08-04,30.0,37.0,84.0
2014-08-11,258.0,134.0,77.0
2014-08-18,386.0,156.0,94.0
2014-08-25,499.0,180.0,93.0
2014-09-01,272.0,205.0,48.0
2014-09-08,429.0,298.0,114.0
2014-09-15,258.0,361.0,113.0
2014-09-22,580.0,344.0,116.0
2014-09-29,152.0,202.0,39.0
