Epi week start date,ADD,Dengue,Malaria
2013-01-07,0.0017901890749,0.190037454763,0.0162738396265
2013-01-14,0.00572385709898,0.0756826293221,0.360654498967
2013-01-21,0.602071932215,0.150745077568,0.0633224009885
2013-01-28,1.42488565048e-05,6.85390665224e-06,8.33927952797e-06
2013-02-04,1.42488565048e-05,6.85390665224e-06,8.33927952797e-06
2013-02-11,1.42488565047e-05,0.139374145849,0.140108961338
2013-02-18,1.42488565048e-05,6.85390665224e-06,8.33927952797e-06
2013-02-25,0.00317120921243,0.082110259306,0.120672300011
2013-03-04,1.42488565048e-05,0.0342764863957,0.100911704183
2013-03-11,1.42488565048e-05,6.85390665224e-06,8.33927952797e-06
2013-03-18,0.0120476949604,0.0951043980617,0.0127440914206
2013-03-25,1.42488565048e-05,6.85390665224e-06,8.33927952797e-06
2013-04-01,0.0738691279514,0.110949305277,0.124419617194
2013-04-08,0.301226247491,0.121685973924,0.0608508898745
