Epi week start date,ADD,Dengue,Malaria
2013-01-07,0.0,20.0,5.0
2013-01-14,40.0,58.0,31.0
2013-01-21,49.0,133.0,27.0
2013-01-28,0.0,0.0,0.0
2013-02-04,0.0,0.0,0.0
2013-02-11,11.0,136.0,47.0
2013-02-18,0.0,0.0,0.0
2013-02-25,8.0,46.0,11.0
2013-03-04,0.0,18.0,16.0
2013-03-11,0.0,0.0,0.0
2013-03-18,76.0,6.0,4.0
2013-03-25,0.0,0.0,0.0
2013-04-01,45.0,38.0,14.0
2013-04-08,37.0,84.0,16.0
2013-04-15,0.0,60.0,12.0
2013-04-22,189.0,51.0,41.0
2013-04-29,145.0,0.0,4.0
2013-05-06,163.0,56.0,25.0
2013-05-13,6.0,1.0,7.0
2013-05-20,200.0,72.0,18.0
2013-05-27,82.0,12.0,16.0
2013-06-03,112.0,57.0,25.0
2013-06-10,93.0,155.0,76.0
2013-06-17,57.0,146.0,86.0
2013-06-24,882.0,83.0,93.0
2013-07-01,323.0,212.0,65.0
2013-07-08,144.0,323.0,60.0
2013-07-15,4918.0,297.0,164.0
2013-07-22,2242.0,268.0,116.0
2013-07-29,2572.0,394.0,122.0
2013-08-05,1140.0,260.0,94.0
2013-08-12,699.0,221.0,71.0
2013-08-19,666.0,454.0,105.0
2013-08-26,620.0,436.0,77.0
2013-09-02,1338.0,721.0,107.0
2013-09-09,1577.0,1148.0,185.0
2013-09-16,1541.0,986.0,184.0
2013-09-23,2063.0,1092.0,137.0
2013-09-30,426.0,857.0,76.0
2013-10-07,70.0,689.0,81.0
2013-10-14,96.0,525.0,72.0
2013-10-21,80.0,803.0,77.0
2013-10-28,115.0,727.0,100.0
2013-11-04,307.0,450.0,60.0
2013-11-11,35.0,258.0,26.0
2013-11-18,348.0,312.0,73.0
2013-11-25,277.0,239.0,84.0
2013-12-02,272.0,76.0,14.0
2013-12-09,246.0,92.0,28.0
2013-12-16,562.0,32.0,31.0
2013-12-23,10.0,29.0,9.0
2013-12-30,281.0,8.0,9.0
2014-01-06,927.0,37.0,85.0
2014-01-13,166.0,18.0,14.0
2014-01-20,203.0,79.0,18.0
2014-01-27,202.0,0.0,6.0
2014-02-03,128.0,23.0,44.0
2014-02-10,0.0,13.0,1.0
2014-02-17,56.0,13.0,7.0
2014-02-24,128.0,87.0,30.0
2014-03-03,137.0,57.0,26.0
2014-03-10,101.0,8.0,4.0
2014-03-17,58.0,24.0,3.0
2014-03-24,0.0,0.0,0.0
2014-03-31,48.0,179.0,51.0
2014-04-07,26.0,101.0,45.0
2014-04-14,156.0,44.0,18.0
2014-04-21,27.0,167.0,47.0
2014-04-28,18.0,0.0,2.0
2014-05-05,25.0,52.0,23.0
2014-05-12,105.0,111.0,32.0
2014-05-19,86.0,130.0,25.0
2014-05-26,21.0,75.0,10.0
2014-06-02,68.0,32.0,13.0
