Epi week start date,ADD,Dengue,Malaria
2013-01-07,0.000130831520354,0.00208301454959,0.00246837360257
2013-01-14,0.00141658778515,0.00366349412685,0.0116415366313
2013-01-21,0.00227169308055,0.00972706162053,0.00871518002713
2013-01-28,2.90441474254e-07,2.11451964317e-07,3.59024410729e-07
2013-02-04,2.90441474254e-07,2.11451964317e-07,3.59024410729e-07
2013-02-11,0.000465068068976,0.0111019874296,0.0127451797188
2013-02-18,2.90441474254e-07,2.11451964317e-07,3.59024410729e-07
2013-02-25,0.000167422578721,0.00368471763214,0.00312408791713
2013-03-04,2.90441474254e-07,0.00154911327903,0.00350957101821
2013-03-11,2.90441474254e-07,2.11451964317e-07,3.59024410729e-07
2013-03-18,0.00328226146553,0.000317357383904,0.00125700714524
2013-03-25,2.90441474254e-07,2.11451964317e-07,3.59024410729e-07
2013-04-01,0.00323838925715,0.00234210598203,0.00505341675682
2013-04-08,0.00175082083687,0.00544529299207,0.00517931302075
2013-04-15,2.90441474254e-07,0.0047526848066,0.00234278543586
2013-04-22,0.00537183510044,0.00351066281272,0.0144956585615
2013-04-29,0.00571525279814,0.000169397092341,0.00219938785998
2013-05-06,0.00536615603787,0.0048269923471,0.006309939727
2013-05-13,0.000109246535134,0.000576425375792,0.00118497819678
2013-05-20,0.00767461785593,0.00547137891094,0.00573541341617
2013-05-27,0.00353739965246,0.00160772555444,0.00376125743073
2013-06-03,0.00420427572368,0.0037903439055,0.00645412714782
2013-06-10,0.00326001517295,0.0127187826683,0.0192338373603
2013-06-17,0.00192385178884,0.00995373037911,0.021863843712
2013-06-24,0.0317257889527,0.00652783949667,0.0268277622575
2013-07-01,0.0111523769408,0.0145475399669,0.0186333971373
2013-07-08,0.00640944427287,0.0225932219791,0.0159866598401
2013-07-15,0.178959756528,0.0191359977404,0.0545268072944
2013-07-22,0.0880089196565,0.0177677208028,0.0372329253871
2013-07-29,0.0929481171227,0.0290367686929,0.0358858016293
2013-08-05,0.0409249523222,0.0179105893264,0.0368707952157
2013-08-12,0.0270465706619,0.0165348881228,0.0237488159234
2013-08-19,0.0256025388776,0.0330073826536,0.0364863248527
2013-08-26,0.0243179360928,0.0309899158853,0.0222063079409
2013-09-02,0.0488402955,0.0544761738976,0.0380665479586
2013-09-09,0.0520200285877,0.0830525106203,0.063268228196
2013-09-16,0.0550776388615,0.0720512885272,0.0608976714256
2013-09-23,0.0712207282559,0.0792955589253,0.0543126039314
2013-09-30,0.0139286557105,0.0598364195407,0.026784354295
2013-10-07,0.00274462677645,0.0513769484145,0.0232214586268
2013-10-14,0.00359415046582,0.0416297581838,0.0232477027205
2013-10-21,0.00352739204294,0.0543482840057,0.0258598769332
2013-10-28,0.00393658006369,0.05276315779,0.0257070718389
2013-11-04,0.00951218054407,0.0329335102696,0.018705868247
2013-11-11,0.00080642104087,0.0198029391386,0.00954166525623
2013-11-18,0.013679121514,0.0235286255438,0.0199886553526
2013-11-25,0.0134710757531,0.0223981131768,0.0300413857947
2013-12-02,0.0104343729439,0.00513887923291,0.00469419593476
2013-12-09,0.00953133721816,0.00595096014252,0.00916493819258
2013-12-16,0.0200259241041,0.00138504001828,0.0127898857981
2013-12-23,0.000726585597542,0.00159147923731,0.00379721397768
2013-12-30,0.00962070663065,0.00025391651797,0.00401263522513
2014-01-06,0.0332774834743,0.0024370079056,0.0252832771318
2014-01-13,0.00655719320034,0.00107338694019,0.0051339995872
2014-01-20,0.00743496141792,0.00529128777654,0.00620268053642
2014-01-27,0.00695627099608,2.11451964317e-07,0.00242395213424
2014-02-03,0.00522986263138,0.00135857440247,0.0121167587426
2014-02-10,2.90441474254e-07,0.00171302212537,0.000251742910264
2014-02-17,0.00211328815315,0.000782580989656,0.00498182874133
2014-02-24,0.00476317059637,0.00607393663899,0.00717218394124
2014-03-03,0.00570645006757,0.00323521858889,0.00825749554255
2014-03-10,0.00390690348974,0.000275113210901,0.00131067325112
2014-03-17,0.00196812739012,0.00132175379076,0.000996709270787
2014-03-24,2.90441474254e-07,2.11451964317e-07,3.59024410729e-07
2014-03-31,0.00154656091717,0.0122381044406,0.0133198752956
2014-04-07,0.000857165394583,0.00704083632792,0.012764216899
