Epi week start date,ADD,Dengue,Malaria
2013-01-07,4.0,41.0,7.0
2013-01-14,20.0,62.0,12.0
2013-01-21,62.0,96.0,15.0
2013-01-28,0.0,0.0,0.0
2013-02-04,0.0,0.0,0.0
2013-02-11,3.0,144.0,19.0
2013-02-18,0.0,0.0,0.0
2013-02-25,2.0,47.0,3.0
2013-03-04,0.0,15.0,7.0
2013-03-11,0.0,0.0,0.0
2013-03-18,114.0,4.0,4.0
2013-03-25,0.0,0.0,0.0
2013-04-01,51.0,39.0,8.0
2013-04-08,38.0,48.0,9.0
2013-04-15,0.0,41.0,5.0
2013-04-22,136.0,84.0,36.0
2013-04-29,174.0,0.0,4.0
2013-05-06,130.0,101.0,23.0
2013-05-13,4.0,67.0,10.0
2013-05-20,300.0,62.0,12.0
2013-05-27,101.0,118.0,9.0
2013-06-03,133.0,173.0,21.0
2013-06-10,135.0,287.0,55.0
2013-06-17,49.0,257.0,52.0
2013-06-24,1167.0,62.0,34.0
2013-07-01,387.0,158.0,43.0
2013-07-08,288.0,217.0,30.0
2013-07-15,5759.0,141.0,105.0
2013-07-22,2551.0,213.0,108.0
