Epi week start date,ADD,Dengue,Malaria
2013-01-07,2.0,32.0,18.0
2013-01-14,36.0,13.0,57.0
2013-01-21,93.0,99.0,31.0
2013-01-28,0.0,0.0,0.0
2013-02-04,0.0,0.0,0.0
2013-02-11,12.0,71.0,79.0
2013-02-18,0.0,0.0,0.0
2013-02-25,3.0,21.0,35.0
2013-03-04,0.0,5.0,20.0
2013-03-11,0.0,0.0,0.0
2013-03-18,91.0,6.0,6.0
2013-03-25,0.0,0.0,0.0
2013-04-01,52.0,18.0,26.0
2013-04-08,80.0,61.0,19.0
2013-04-15,0.0,45.0,22.0
2013-04-22,297.0,61.0,26.0
2013-04-29,226.0,7.0,3.0
2013-05-06,161.0,68.0,20.0
2013-05-13,1.0,6.0,7.0
2013-05-20,252.0,79.0,17.0
2013-05-27,100.0,32.0,14.0
2013-06-03,125.0,75.0,20.0
2013-06-10,136.0,156.0,54.0
2013-06-17,101.0,116.0,58.0
2013-06-24,1090.0,106.0,66.0
2013-07-01,389.0,145.0,86.0
2013-07-08,168.0,185.0,119.0
2013-07-15,5732.0,446.0,112.0
2013-07-22,2768.0,388.0,59.0
2013-07-29,3064.0,411.0,110.0
2013-08-05,1587.0,340.0,45.0
2013-08-12,887.0,239.0,59.0
2013-08-19,831.0,463.0,135.0
2013-08-26,810.0,396.0,124.0
2013-09-02,1608.0,729.0,123.0
2013-09-09,1952.0,1463.0,79.0
2013-09-16,1919.0,1246.0,138.0
2013-09-23,2481.0,1339.0,72.0
2013-09-30,499.0,945.0,64.0
2013-10-07,148.0,759.0,71.0
2013-10-14,136.0,479.0,121.0
2013-10-21,106.0,614.0,186.0
2013-10-28,131.0,628.0,158.0
2013-11-04,322.0,464.0,60.0
2013-11-11,62.0,262.0,47.0
2013-11-18,486.0,275.0,109.0
2013-11-25,404.0,196.0,133.0
2013-12-02,344.0,106.0,3.0
2013-12-09,277.0,67.0,46.0
2013-12-16,716.0,58.0,6.0
2013-12-23,17.0,19.0,23.0
2013-12-30,307.0,4.0,9.0
2014-01-06,1145.0,50.0,67.0
2014-01-13,204.0,28.0,5.0
2014-01-20,248.0,109.0,16.0
2014-01-27,304.0,0.0,2.0
2014-02-03,174.0,19.0,48.0
2014-02-10,0.0,29.0,0.0
2014-02-17,81.0,12.0,13.0
2014-02-24,189.0,36.0,40.0
2014-03-03,184.0,17.0,31.0
2014-03-10,115.0,16.0,0.0
2014-03-17,65.0,24.0,3.0
2014-03-24,0.0,0.0,0.0
2014-03-31,67.0,71.0,93.0
2014-04-07,29.0,55.0,79.0
2014-04-14,131.0,32.0,22.0
2014-04-21,40.0,154.0,72.0
2014-04-28,19.0,2.0,2.0
2014-05-05,13.0,13.0,36.0
2014-05-12,88.0,37.0,80.0
2014-05-19,95.0,67.0,59.0
2014-05-26,26.0,70.0,18.0
2014-06-02,65.0,18.0,26.0
2014-06-09,51.0,12.0,75.0
2014-06-16,81.0,66.0,65.0
2014-06-23,63.0,151.0,241.0
2014-06-30,305.0,141.0,117.0
2014-07-07,54.0,136.0,83.0
2014-07-14,252.0,154.0,135.0
2014-07-21,259.0,192.0,85.0
2014-07-28,130.0,51.0,60.0
2014-08-04,25.0,54.0,77.0
2014-08-11,238.0,141.0,71.0
2014-08-18,381.0,163.0,75.0
2014-08-25,508.0,195.0,98.0
2014-09-01,251.0,203.0,62.0
2014-09-08,463.0,289.0,110.0
2014-09-15,246.0,368.0,117.0
2014-09-22,594.0,312.0,118.0
