Epi week start date,ADD,Dengue,Malaria
2013-01-07,5.0,20.0,18.0
2013-01-14,44.0,17.0,52.0
2013-01-21,92.0,119.0,40.0
2013-01-28,0.0,0.0,0.0
2013-02-04,0.0,0.0,0.0
2013-02-11,15.0,64.0,65.0
2013-02-18,0.0,0.0,0.0
2013-02-25,5.0,9.0,42.0
2013-03-04,0.0,2.0,11.0
2013-03-11,0.0,0.0,0.0
2013-03-18,88.0,5.0,1.0
2013-03-25,0.0,0.0,0.0
2013-04-01,47.0,11.0,43.0
2013-04-08,74.0,89.0,16.0
2013-04-15,0.0,34.0,25.0
2013-04-22,269.0,72.0,29.0
2013-04-29,218.0,12.0,0.0
2013-05-06,161.0,108.0,20.0
2013-05-13,6.0,8.0,9.0
2013-05-20,265.0,80.0,21.0
2013-05-27,106.0,27.0,16.0
2013-06-03,148.0,58.0,17.0
2013-06-10,111.0,157.0,54.0
2013-06-17,114.0,130.0,62.0
2013-06-24,1065.0,104.0,60.0
2013-07-01,347.0,119.0,84.0
2013-07-08,164.0,229.0,123.0
2013-07-15,5830.0,434.0,92.0
2013-07-22,2830.0,367.0,55.0
2013-07-29,3015.0,408.0,122.0
2013-08-05,1595.0,335.0,58.0
2013-08-12,898.0,227.0,60.0
2013-08-19,838.0,520.0,137.0
2013-08-26,809.0,381.0,119.0
2013-09-02,1600.0,755.0,119.0
2013-09-09,1987.0,1458.0,92.0
2013-09-16,1901.0,1295.0,138.0
2013-09-23,2480.0,1381.0,86.0
2013-09-30,539.0,939.0,63.0
2013-10-07,165.0,796.0,71.0
2013-10-14,127.0,512.0,114.0
2013-10-21,127.0,657.0,157.0
2013-10-28,150.0,622.0,166.0
2013-11-04,348.0,520.0,66.0
2013-11-11,62.0,266.0,43.0
2013-11-18,461.0,276.0,92.0
2013-11-25,395.0,188.0,151.0
2013-12-02,326.0,113.0,3.0
2013-12-09,252.0,75.0,42.0
2013-12-16,689.0,52.0,5.0
2013-12-23,15.0,20.0,16.0
2013-12-30,300.0,3.0,19.0
2014-01-06,1199.0,43.0,69.0
2014-01-13,211.0,36.0,15.0
2014-01-20,257.0,84.0,15.0
2014-01-27,271.0,0.0,0.0
2014-02-03,164.0,19.0,66.0
2014-02-10,0.0,23.0,0.0
2014-02-17,74.0,9.0,12.0
2014-02-24,148.0,46.0,38.0
2014-03-03,184.0,10.0,45.0
2014-03-10,118.0,10.0,0.0
2014-03-17,58.0,18.0,3.0
2014-03-24,0.0,0.0,0.0
2014-03-31,65.0,74.0,93.0
2014-04-07,23.0,67.0,78.0
2014-04-14,140.0,34.0,29.0
2014-04-21,40.0,149.0,60.0
2014-04-28,22.0,3.0,4.0
2014-05-05,16.0,17.0,37.0
2014-05-12,91.0,37.0,55.0
2014-05-19,85.0,68.0,49.0
2014-05-26,24.0,67.0,16.0
2014-06-02,66.0,26.0,27.0
2014-06-09,43.0,14.0,80.0
2014-06-16,101.0,63.0,70.0
2014-06-23,62.0,160.0,245.0
2014-06-30,338.0,126.0,157.0
2014-07-07,77.0,111.0,87.0
2014-07-14,269.0,144.0,132.0
2014-07-21,290.0,164.0,75.0
2014-07-28,134.0,48.0,56.0
2014-08-04,27.0,51.0,91.0
2014-08-11,250.0,150.0,66.0
2014-08-18,376.0,167.0,105.0
2014-08-25,554.0,179.0,85.0
2014-09-01,234.0,216.0,60.0
2014-09-08,424.0,278.0,135.0
2014-09-15,252.0,412.0,104.0
