Epi week start date,ADD,Dengue,Malaria
2013-01-07,34.0,49.0,3.0
2013-01-14,16.0,17.0,38.0
2013-01-21,237.0,39.0,44.0
2013-01-28,0.0,0.0,0.0
2013-02-04,0.0,0.0,0.0
2013-02-11,0.0,49.0,44.0
2013-02-18,0.0,0.0,0.0
2013-02-25,7.0,20.0,19.0
2013-03-04,0.0,7.0,8.0
2013-03-11,0.0,0.0,0.0
2013-03-18,0.0,3.0,14.0
2013-03-25,0.0,0.0,0.0
2013-04-01,106.0,20.0,19.0
2013-04-08,40.0,35.0,30.0
2013-04-15,0.0,26.0,13.0
2013-04-22,158.0,110.0,6.0
2013-04-29,582.0,0.0,0.0
2013-05-06,287.0,124.0,10.0
2013-05-13,34.0,76.0,3.0
2013-05-20,905.0,57.0,10.0
2013-05-27,540.0,94.0,5.0
2013-06-03,683.0,170.0,5.0
2013-06-10,636.0,284.0,36.0
2013-06-17,374.0,241.0,28.0
2013-06-24,4526.0,103.0,29.0
2013-07-01,532.0,99.0,78.0
2013-07-08,233.0,94.0,95.0
