Epi week start date,ADD,Dengue,Malaria
2013-01-07,7.0,36.0,14.0
2013-01-14,48.0,31.0,45.0
2013-01-21,44.0,106.0,41.0
2013-01-28,0.0,0.0,0.0
2013-02-04,0.0,0.0,0.0
2013-02-11,16.0,114.0,65.0
2013-02-18,0.0,0.0,0.0
2013-02-25,1.0,27.0,28.0
2013-03-04,0.0,11.0,13.0
2013-03-11,0.0,0.0,0.0
2013-03-18,116.0,7.0,6.0
2013-03-25,0.0,0.0,0.0
2013-04-01,31.0,21.0,36.0
2013-04-08,60.0,58.0,28.0
2013-04-15,0.0,65.0,17.0
2013-04-22,211.0,41.0,52.0
2013-04-29,195.0,1.0,3.0
2013-05-06,171.0,59.0,16.0
2013-05-13,2.0,8.0,8.0
2013-05-20,208.0,81.0,24.0
2013-05-27,100.0,19.0,19.0
2013-06-03,107.0,48.0,42.0
2013-06-10,115.0,149.0,77.0
2013-06-17,66.0,144.0,71.0
2013-06-24,898.0,79.0,111.0
2013-07-01,357.0,182.0,79.0
2013-07-08,199.0,287.0,79.0
2013-07-15,5262.0,357.0,105.0
2013-07-22,2564.0,305.0,68.0
2013-07-29,2664.0,451.0,108.0
2013-08-05,1390.0,249.0,82.0
2013-08-12,880.0,205.0,75.0
2013-08-19,769.0,478.0,123.0
2013-08-26,718.0,372.0,96.0
2013-09-02,1553.0,750.0,111.0
2013-09-09,1972.0,1170.0,127.0
2013-09-16,1771.0,992.0,167.0
2013-09-23,2496.0,1082.0,84.0
2013-09-30,529.0,772.0,85.0
2013-10-07,108.0,638.0,100.0
2013-10-14,127.0,447.0,135.0
2013-10-21,93.0,678.0,151.0
2013-10-28,163.0,673.0,119.0
2013-11-04,346.0,433.0,69.0
2013-11-11,42.0,276.0,29.0
2013-11-18,414.0,274.0,89.0
2013-11-25,467.0,215.0,136.0
2013-12-02,324.0,77.0,10.0
2013-12-09,311.0,75.0,38.0
2013-12-16,607.0,40.0,15.0
2013-12-23,11.0,19.0,12.0
2013-12-30,253.0,9.0,16.0
2014-01-06,945.0,40.0,80.0
2014-01-13,193.0,21.0,19.0
2014-01-20,253.0,70.0,22.0
2014-01-27,254.0,0.0,1.0
2014-02-03,105.0,24.0,54.0
2014-02-10,0.0,16.0,4.0
2014-02-17,51.0,14.0,12.0
2014-02-24,143.0,85.0,24.0
2014-03-03,146.0,30.0,36.0
2014-03-10,108.0,5.0,1.0
2014-03-17,80.0,14.0,2.0
2014-03-24,0.0,0.0,0.0
2014-03-31,54.0,159.0,47.0
2014-04-07,25.0,86.0,61.0
2014-04-14,118.0,22.0,25.0
2014-04-21,36.0,150.0,65.0
2014-04-28,22.0,5.0,3.0
2014-05-05,12.0,26.0,30.0
2014-05-12,92.0,66.0,53.0
2014-05-19,61.0,71.0,52.0
2014-05-26,23.0,76.0,13.0
2014-06-02,47.0,16.0,19.0
2014-06-09,50.0,34.0,66.0
2014-06-16,67.0,69.0,64.0
2014-06-23,77.0,225.0,200.0
2014-06-30,325.0,189.0,119.0
2014-07-07,62.0,103.0,93.0
2014-07-14,265.0,143.0,109.0
2014-07-21,246.0,178.0,67.0
2014-07-28,115.0,54.0,55.0
