Epi week start date,ADD,Dengue,Malaria
2013-01-07,5.0,24.0,14.0
2013-01-14,43.0,67.0,31.0
2013-01-21,52.0,120.0,25.0
2013-01-28,0.0,0.0,0.0
2013-02-04,0.0,0.0,0.0
2013-02-11,19.0,148.0,37.0
2013-02-18,0.0,0.0,0.0
2013-02-25,8.0,39.0,12.0
2013-03-04,0.0,17.0,13.0
2013-03-11,0.0,0.0,0.0
2013-03-18,86.0,7.0,4.0
2013-03-25,0.0,0.0,0.0
2013-04-01,75.0,31.0,15.0
2013-04-08,45.0,50.0,21.0
2013-04-15,0.0,56.0,9.0
2013-04-22,121.0,68.0,43.0
2013-04-29,131.0,0.0,7.0
2013-05-06,113.0,88.0,19.0
2013-05-13,2.0,24.0,5.0
2013-05-20,189.0,77.0,13.0
2013-05-27,101.0,41.0,18.0
2013-06-03,115.0,82.0,19.0
2013-06-10,83.0,220.0,61.0
2013-06-17,61.0,147.0,85.0
2013-06-24,916.0,77.0,78.0
2013-07-01,256.0,191.0,64.0
2013-07-08,195.0,264.0,44.0
2013-07-15,4624.0,340.0,159.0
2013-07-22,2294.0,288.0,122.0
2013-07-29,2265.0,434.0,103.0
2013-08-05,1088.0,212.0,97.0
2013-08-12,686.0,236.0,78.0
2013-08-19,525.0,489.0,123.0
2013-08-26,454.0,476.0,66.0
2013-09-02,1154.0,735.0,128.0
2013-09-09,1230.0,1086.0,232.0
2013-09-16,1377.0,981.0,238.0
