Epi week start date,ADD,Dengue,Malaria
2013-01-07,8.0,37.0,8.0
2013-01-14,21.0,55.0,42.0
2013-01-21,54.0,86.0,42.0
2013-01-28,0.0,0.0,0.0
2013-02-04,0.0,0.0,0.0
2013-02-11,24.0,119.0,24.0
2013-02-18,0.0,0.0,0.0
2013-02-25,6.0,43.0,7.0
2013-03-04,0.0,23.0,6.0
2013-03-11,0.0,0.0,0.0
2013-03-18,86.0,2.0,3.0
2013-03-25,0.0,0.0,0.0
2013-04-01,56.0,27.0,18.0
2013-04-08,31.0,45.0,25.0
2013-04-15,0.0,44.0,5.0
2013-04-22,105.0,108.0,50.0
2013-04-29,108.0,0.0,3.0
2013-05-06,121.0,110.0,28.0
2013-05-13,1.0,76.0,10.0
2013-05-20,181.0,98.0,18.0
2013-05-27,68.0,112.0,10.0
2013-06-03,93.0,204.0,29.0
2013-06-10,87.0,306.0,67.0
2013-06-17,42.0,262.0,76.0
2013-06-24,1003.0,78.0,85.0
2013-07-01,341.0,172.0,53.0
2013-07-08,345.0,196.0,60.0
2013-07-15,4824.0,131.0,186.0
2013-07-22,2218.0,189.0,169.0
2013-07-29,2639.0,198.0,139.0
2013-08-05,1121.0,80.0,75.0
2013-08-12,741.0,173.0,85.0
2013-08-19,712.0,373.0,147.0
