Epi week start date,ADD,Dengue,Malaria
2013-01-07,3.0,30.0,7.0
2013-01-14,23.0,86.0,42.0
2013-01-21,66.0,141.0,38.0
2013-01-28,0.0,0.0,0.0
2013-02-04,0.0,0.0,0.0
2013-02-11,18.0,163.0,46.0
2013-02-18,0.0,0.0,0.0
2013-02-25,3.0,69.0,10.0
2013-03-04,0.0,24.0,10.0
2013-03-11,0.0,0.0,0.0
2013-03-18,84.0,5.0,3.0
2013-03-25,0.0,0.0,0.0
2013-04-01,86.0,28.0,12.0
2013-04-08,42.0,78.0,19.0
2013-04-15,0.0,67.0,6.0
2013-04-22,177.0,51.0,51.0
2013-04-29,145.0,8.0,9.0
2013-05-06,160.0,55.0,23.0
2013-05-13,4.0,4.0,10.0
2013-05-20,166.0,84.0,22.0
2013-05-27,109.0,33.0,16.0
2013-06-03,120.0,50.0,33.0
2013-06-10,75.0,180.0,50.0
2013-06-17,60.0,140.0,74.0
2013-06-24,863.0,86.0,120.0
2013-07-01,296.0,221.0,67.0
2013-07-08,198.0,325.0,77.0
2013-07-15,4733.0,250.0,194.0
2013-07-22,2376.0,250.0,116.0
2013-07-29,2556.0,429.0,122.0
2013-08-05,1129.0,252.0,126.0
2013-08-12,704.0,264.0,91.0
2013-08-19,639.0,544.0,133.0
2013-08-26,645.0,494.0,79.0
2013-09-02,1333.0,798.0,132.0
2013-09-09,1383.0,1184.0,217.0
2013-09-16,1422.0,1066.0,254.0
2013-09-23,1897.0,1168.0,211.0
2013-09-30,384.0,823.0,123.0
2013-10-07,92.0,750.0,89.0
2013-10-14,101.0,580.0,60.0
2013-10-21,130.0,773.0,95.0
2013-10-28,110.0,797.0,101.0
2013-11-04,211.0,489.0,70.0
2013-11-11,28.0,315.0,34.0
2013-11-18,376.0,349.0,75.0
