Epi week start date,ADD,Dengue,Malaria
2013-01-07,6.0,38.0,13.0
2013-01-14,31.0,59.0,33.0
2013-01-21,75.0,135.0,40.0
2013-01-28,0.0,0.0,0.0
2013-02-04,0.0,0.0,0.0
2013-02-11,21.0,159.0,54.0
2013-02-18,0.0,0.0,0.0
2013-02-25,4.0,47.0,14.0
2013-03-04,0.0,26.0,10.0
2013-03-11,0.0,0.0,0.0
2013-03-18,71.0,4.0,1.0
2013-03-25,0.0,0.0,0.0
2013-04-01,69.0,27.0,20.0
2013-04-08,29.0,63.0,18.0
2013-04-15,0.0,63.0,12.0
2013-04-22,149.0,57.0,50.0
2013-04-29,143.0,7.0,4.0
2013-05-06,135.0,74.0,24.0
2013-05-13,1.0,11.0,5.0
2013-05-20,166.0,60.0,19.0
2013-05-27,97.0,27.0,9.0
2013-06-03,121.0,65.0,23.0
2013-06-10,126.0,167.0,64.0
2013-06-17,48.0,150.0,64.0
2013-06-24,920.0,87.0,92.0
2013-07-01,317.0,170.0,65.0
2013-07-08,231.0,282.0,59.0
2013-07-15,4845.0,282.0,187.0
2013-07-22,2338.0,257.0,118.0
2013-07-29,2410.0,387.0,126.0
2013-08-05,1086.0,282.0,109.0
2013-08-12,738.0,221.0,60.0
2013-08-19,686.0,509.0,122.0
2013-08-26,647.0,453.0,81.0
2013-09-02,1270.0,783.0,145.0
2013-09-09,1484.0,1152.0,212.0
2013-09-16,1475.0,1036.0,223.0
2013-09-23,1869.0,1155.0,188.0
2013-09-30,358.0,852.0,116.0
2013-10-07,65.0,740.0,86.0
2013-10-14,102.0,558.0,83.0
2013-10-21,133.0,779.0,92.0
2013-10-28,124.0,756.0,109.0
2013-11-04,161.0,517.0,81.0
2013-11-11,25.0,297.0,27.0
2013-11-18,359.0,341.0,101.0
2013-11-25,392.0,326.0,127.0
2013-12-02,292.0,82.0,10.0
2013-12-09,284.0,80.0,43.0
2013-12-16,470.0,24.0,30.0
