Epi week start date,ADD,Dengue,Malaria
2013-01-07,2.0,35.0,14.0
2013-01-14,31.0,56.0,47.0
2013-01-21,61.0,118.0,35.0
2013-01-28,0.0,0.0,0.0
2013-02-04,0.0,0.0,0.0
2013-02-11,6.0,139.0,70.0
2013-02-18,1.0,0.0,0.0
2013-02-25,1.0,48.0,15.0
2013-03-04,0.0,26.0,11.0
2013-03-11,0.0,0.0,0.0
2013-03-18,100.0,4.0,8.0
2013-03-25,0.0,0.0,0.0
2013-04-01,39.0,50.0,27.0
2013-04-08,53.0,82.0,19.0
2013-04-15,0.0,62.0,15.0
2013-04-22,188.0,42.0,74.0
2013-04-29,189.0,2.0,4.0
2013-05-06,158.0,66.0,30.0
2013-05-13,3.0,6.0,8.0
2013-05-20,183.0,86.0,22.0
2013-05-27,89.0,17.0,16.0
2013-06-03,106.0,40.0,32.0
2013-06-10,96.0,172.0,80.0
2013-06-17,59.0,134.0,93.0
2013-06-24,876.0,92.0,101.0
2013-07-01,281.0,168.0,85.0
2013-07-08,125.0,263.0,74.0
2013-07-15,5114.0,283.0,200.0
2013-07-22,2431.0,277.0,129.0
2013-07-29,2650.0,410.0,141.0
2013-08-05,1195.0,255.0,131.0
2013-08-12,736.0,221.0,102.0
2013-08-19,638.0,433.0,151.0
2013-08-26,647.0,416.0,97.0
2013-09-02,1394.0,685.0,155.0
2013-09-09,1529.0,1143.0,235.0
2013-09-16,1552.0,951.0,238.0
2013-09-23,2065.0,1163.0,167.0
2013-09-30,425.0,852.0,98.0
2013-10-07,81.0,770.0,71.0
2013-10-14,102.0,592.0,89.0
2013-10-21,102.0,747.0,108.0
2013-10-28,131.0,724.0,119.0
2013-11-04,274.0,468.0,66.0
2013-11-11,29.0,273.0,39.0
2013-11-18,345.0,296.0,81.0
2013-11-25,250.0,241.0,139.0
2013-12-02,261.0,63.0,15.0
2013-12-09,225.0,119.0,33.0
2013-12-16,568.0,18.0,37.0
2013-12-23,6.0,20.0,16.0
2013-12-30,254.0,3.0,14.0
2014-01-06,820.0,36.0,98.0
2014-01-13,197.0,14.0,18.0
2014-01-20,215.0,89.0,16.0
2014-01-27,215.0,0.0,2.0
2014-02-03,134.0,28.0,48.0
2014-02-10,0.0,19.0,5.0
2014-02-17,58.0,19.0,15.0
2014-02-24,110.0,62.0,44.0
2014-03-03,165.0,24.0,45.0
2014-03-10,77.0,1.0,6.0
2014-03-17,53.0,12.0,4.0
2014-03-24,0.0,0.0,0.0
2014-03-31,27.0,140.0,80.0
2014-04-07,29.0,108.0,56.0
2014-04-14,157.0,43.0,18.0
2014-04-21,43.0,192.0,49.0
2014-04-28,19.0,2.0,6.0
2014-05-05,9.0,48.0,26.0
2014-05-12,113.0,118.0,25.0
2014-05-19,84.0,114.0,32.0
2014-05-26,22.0,99.0,15.0
2014-06-02,61.0,39.0,12.0
2014-06-09,112.0,53.0,22.0
