Epi week start date,ADD,Dengue,Malaria
2013-01-07,4.0,22.0,12.0
2013-01-14,28.0,68.0,57.0
2013-01-21,65.0,143.0,34.0
2013-01-28,0.0,0.0,0.0
2013-02-04,0.0,0.0,0.0
2013-02-11,3.0,143.0,65.0
2013-02-18,0.0,0.0,0.0
2013-02-25,8.0,47.0,15.0
2013-03-04,0.0,18.0,9.0
2013-03-11,0.0,0.0,0.0
2013-03-18,81.0,3.0,4.0
2013-03-25,0.0,0.0,0.0
2013-04-01,76.0,32.0,20.0
2013-04-08,51.0,84.0,17.0
2013-04-15,0.0,51.0,14.0
2013-04-22,178.0,54.0,36.0
2013-04-29,174.0,0.0,11.0
2013-05-06,164.0,56.0,18.0
2013-05-13,5.0,7.0,9.0
2013-05-20,216.0,93.0,27.0
2013-05-27,95.0,18.0,18.0
2013-06-03,118.0,68.0,28.0
2013-06-10,110.0,159.0,75.0
2013-06-17,64.0,145.0,78.0
2013-06-24,835.0,98.0,109.0
2013-07-01,273.0,170.0,78.0
2013-07-08,145.0,281.0,87.0
2013-07-15,4930.0,250.0,175.0
2013-07-22,2453.0,277.0,146.0
2013-07-29,2641.0,367.0,130.0
2013-08-05,1214.0,213.0,128.0
2013-08-12,746.0,228.0,85.0
2013-08-19,631.0,455.0,156.0
2013-08-26,692.0,407.0,90.0
2013-09-02,1395.0,746.0,143.0
2013-09-09,1597.0,1172.0,241.0
2013-09-16,1621.0,1046.0,220.0
2013-09-23,2094.0,1051.0,188.0
2013-09-30,411.0,819.0,109.0
2013-10-07,75.0,729.0,101.0
2013-10-14,109.0,546.0,101.0
2013-10-21,82.0,749.0,124.0
2013-10-28,159.0,681.0,109.0
2013-11-04,274.0,476.0,86.0
2013-11-11,34.0,266.0,46.0
2013-11-18,328.0,326.0,87.0
2013-11-25,330.0,318.0,125.0
2013-12-02,275.0,65.0,23.0
2013-12-09,247.0,74.0,38.0
2013-12-16,594.0,14.0,32.0
2013-12-23,16.0,25.0,22.0
2013-12-30,260.0,5.0,19.0
2014-01-06,783.0,30.0,125.0
2014-01-13,194.0,19.0,14.0
2014-01-20,187.0,89.0,29.0
2014-01-27,228.0,0.0,5.0
2014-02-03,143.0,21.0,45.0
2014-02-10,0.0,21.0,2.0
2014-02-17,56.0,11.0,15.0
2014-02-24,133.0,63.0,33.0
2014-03-03,153.0,44.0,45.0
2014-03-10,107.0,7.0,2.0
2014-03-17,49.0,21.0,4.0
2014-03-24,0.0,0.0,0.0
2014-03-31,52.0,149.0,49.0
2014-04-07,20.0,92.0,45.0
2014-04-14,165.0,41.0,12.0
2014-04-21,34.0,178.0,57.0
2014-04-28,18.0,2.0,4.0
2014-05-05,18.0,49.0,23.0
2014-05-12,104.0,120.0,33.0
2014-05-19,59.0,119.0,29.0
2014-05-26,12.0,90.0,12.0
2014-06-02,80.0,31.0,10.0
2014-06-09,61.0,48.0,30.0
2014-06-16,70.0,96.0,25.0
