Epi week start date,ADD,Dengue,Malaria
2013-01-07,2.0,26.0,12.0
2013-01-14,37.0,19.0,50.0
2013-01-21,69.0,102.0,37.0
2013-01-28,0.0,0.0,0.0
2013-02-04,0.0,0.0,0.0
2013-02-11,14.0,81.0,78.0
2013-02-18,0.0,0.0,0.0
2013-02-25,3.0,22.0,26.0
2013-03-04,0.0,11.0,11.0
2013-03-11,0.0,0.0,0.0
2013-03-18,89.0,2.0,1.0
2013-03-25,0.0,0.0,0.0
2013-04-01,49.0,21.0,21.0
2013-04-08,41.0,70.0,14.0
2013-04-15,0.0,38.0,27.0
2013-04-22,208.0,59.0,36.0
2013-04-29,178.0,7.0,1.0
2013-05-06,147.0,74.0,31.0
2013-05-13,3.0,13.0,15.0
2013-05-20,237.0,69.0,23.0
2013-05-27,82.0,21.0,33.0
2013-06-03,125.0,69.0,61.0
2013-06-10,127.0,172.0,114.0
2013-06-17,57.0,141.0,86.0
2013-06-24,884.0,100.0,92.0
2013-07-01,381.0,146.0,98.0
2013-07-08,168.0,163.0,111.0
2013-07-15,5045.0,390.0,88.0
2013-07-22,2405.0,338.0,56.0
2013-07-29,2581.0,431.0,94.0
2013-08-05,1206.0,305.0,54.0
2013-08-12,674.0,226.0,58.0
2013-08-19,770.0,474.0,150.0
2013-08-26,635.0,344.0,109.0
2013-09-02,1433.0,773.0,123.0
2013-09-09,1763.0,1307.0,96.0
2013-09-16,1678.0,1086.0,153.0
2013-09-23,2198.0,1248.0,79.0
2013-09-30,482.0,893.0,81.0
2013-10-07,149.0,748.0,75.0
2013-10-14,99.0,500.0,127.0
2013-10-21,88.0,659.0,145.0
2013-10-28,127.0,591.0,145.0
2013-11-04,293.0,468.0,61.0
2013-11-11,62.0,255.0,37.0
2013-11-18,382.0,280.0,103.0
2013-11-25,309.0,168.0,146.0
2013-12-02,276.0,90.0,1.0
2013-12-09,227.0,69.0,32.0
2013-12-16,541.0,28.0,23.0
2013-12-23,27.0,15.0,30.0
2013-12-30,260.0,2.0,10.0
2014-01-06,919.0,46.0,86.0
2014-01-13,167.0,21.0,16.0
2014-01-20,222.0,84.0,11.0
2014-01-27,220.0,2.0,0.0
2014-02-03,130.0,15.0,41.0
2014-02-10,0.0,24.0,0.0
2014-02-17,45.0,6.0,15.0
2014-02-24,161.0,39.0,32.0
2014-03-03,147.0,18.0,48.0
2014-03-10,83.0,19.0,0.0
2014-03-17,61.0,19.0,0.0
2014-03-24,0.0,0.0,0.0
2014-03-31,55.0,98.0,68.0
2014-04-07,22.0,70.0,64.0
2014-04-14,131.0,34.0,26.0
2014-04-21,43.0,153.0,50.0
2014-04-28,21.0,4.0,6.0
2014-05-05,21.0,11.0,28.0
2014-05-12,71.0,35.0,68.0
2014-05-19,60.0,56.0,57.0
2014-05-26,27.0,76.0,19.0
2014-06-02,42.0,22.0,41.0
2014-06-09,44.0,24.0,58.0
2014-06-16,77.0,66.0,72.0
2014-06-23,63.0,134.0,237.0
2014-06-30,331.0,181.0,141.0
2014-07-07,72.0,106.0,89.0
