Epi week start date,Whooping cough,Rabies,Salmonellosis,E. coli infection
2010-01-03,4.0,6.0,55.0,6.0
2010-01-10,1.0,5.0,259.0,14.0
2010-01-17,47.0,14.0,93.0,20.0
2010-01-24,18.0,54.0,332.0,19.0
2010-01-31,3.0,25.0,181.0,18.0
2010-02-07,5.0,25.0,205.0,7.0
2010-02-14,11.0,22.0,290.0,24.0
2010-02-21,2.0,8.0,504.0,30.0
2010-02-28,10.0,4.0,742.0,28.0
2010-03-07,18.0,4.0,1074.0,34.0
2010-03-14,7.0,16.0,522.0,39.0
2010-03-21,29.0,19.0,248.0,12.0
2010-03-28,31.0,20.0,228.0,10.0
2010-04-04,85.0,9.0,80.0,20.0
2010-04-11,51.0,29.0,153.0,13.0
2010-04-18,117.0,15.0,148.0,29.0
2010-04-25,137.0,42.0,64.0,33.0
2010-05-02,224.0,24.0,611.0,62.0
2010-05-09,330.0,13.0,757.0,82.0
2010-05-16,456.0,5.0,492.0,63.0
2010-05-23,153.0,18.0,475.0,23.0
2010-05-30,339.0,11.0,632.0,52.0
2010-06-06,264.0,13.0,171.0,42.0
2010-06-13,129.0,19.0,648.0,56.0
2010-06-20,371.0,32.0,252.0,72.0
2010-06-27,264.0,6.0,588.0,66.0
2010-07-04,200.0,18.0,318.0,51.0
2010-07-11,313.0,47.0,588.0,81.0
2010-07-18,164.0,27.0,658.0,69.0
2010-07-25,172.0,20.0,964.0,79.0
2010-08-01,159.0,34.0,779.0,53.0
2010-08-08,220.0,11.0,663.0,56.0
2010-08-15,202.0,29.0,2160.0,110.0
2010-08-22,131.0,17.0,2755.0,101.0
2010-08-29,220.0,17.0,2453.0,119.0
2010-09-05,249.0,5.0,772.0,53.0
2010-09-12,365.0,16.0,720.0,71.0
2010-09-19,305.0,30.0,988.0,108.0
2010-09-26,256.0,11.0,200.0,33.0
2010-10-03,37.0,24.0,209.0,8.0
2010-10-10,130.0,6.0,52.0,14.0
2010-10-17,59.0,18.0,227.0,11.0
2010-10-24,110.0,0.0,238.0,16.0
2010-10-31,182.0,6.0,114.0,14.0
2010-11-07,189.0,3.0,134.0,18.0
2010-11-14,209.0,19.0,230.0,38.0
2010-11-21,88.0,36.0,99.0,19.0
2010-11-28,79.0,29.0,232.0,25.0
2010-12-05,71.0,41.0,147.0,24.0
2010-12-12,135.0,3.0,103.0,8.0
2010-12-19,155.0,13.0,183.0,48.0
2010-12-26,147.0,5.0,68.0,24.0
2011-01-02,83.0,17.0,90.0,14.0
2011-01-09,92.0,8.0,268.0,32.0
2011-01-16,66.0,13.0,96.0,15.0
2011-01-23,77.0,16.0,185.0,19.0
2011-01-30,63.0,17.0,97.0,11.0
2011-02-06,108.0,33.0,231.0,51.0
2011-02-13,97.0,49.0,62.0,44.0
2011-02-20,50.0,44.0,173.0,42.0
2011-02-27,77.0,25.0,391.0,40.0
2011-03-06,69.0,36.0,638.0,54.0
2011-03-13,25.0,49.0,214.0,39.0
2011-03-20,63.0,58.0,262.0,52.0
2011-03-27,45.0,77.0,570.0,51.0
2011-04-03,22.0,37.0,324.0,14.0
2011-04-10,97.0,43.0,289.0,42.0
2011-04-17,62.0,39.0,494.0,60.0
2011-04-24,62.0,15.0,157.0,7.0
2011-05-01,69.0,19.0,211.0,16.0
2011-05-08,101.0,15.0,499.0,41.0
2011-05-15,132.0,16.0,307.0,27.0
2011-05-22,185.0,26.0,371.0,50.0
2011-05-29,92.0,8.0,798.0,49.0
2011-06-05,194.0,37.0,818.0,57.0
2011-06-12,112.0,17.0,363.0,31.0
2011-06-19,234.0,23.0,515.0,54.0
