Epi week start date,Whooping cough,Rabies,Salmonellosis,E. coli infection
2010-01-03,0.000171129892918,0.0010766198969,0.00108909679805,0.000516445424138
2010-01-10,0.000125228190355,0.0013052724125,0.00472570495381,0.00181401372476
2010-01-17,0.00244117772875,0.00222464606898,0.00174714970243,0.00366768272564
2010-01-24,0.000876346959564,0.0125044820829,0.00688073200908,0.00470706141542
2010-01-31,0.000275451944197,0.00681198716325,0.00331339258009,0.00226419048211
2010-02-07,0.00025041465189,0.00750270830413,0.00395990069667,0.00171471002828
2010-02-14,0.000588418098034,0.00652617151874,0.00552999183694,0.00474016264757
2010-02-21,0.000396465523681,0.00209602902896,0.0103788027113,0.00485270683691
2010-02-28,0.000529997749318,0.00108614708505,0.014265547936,0.00515061792634
2010-03-07,0.000905557133922,0.00181021338446,0.0205882433856,0.00546176950863
2010-03-14,0.000450712990346,0.00778852394863,0.0103249270349,0.0076265900918
2010-03-21,0.00161077420057,0.00419677401605,0.00458716750026,0.00258196231083
2010-03-28,0.00111002835443,0.00588308631861,0.00518749646565,0.00165512781039
2010-04-04,0.00433149329792,0.00372517820262,0.00159706746108,0.00362134100061
2010-04-11,0.00214073022107,0.0101893753624,0.00261300878713,0.003535277797
2010-04-18,0.00486979508252,0.00377281414337,0.00274000145289,0.00609069291965
2010-04-25,0.00648052755427,0.0113755102871,0.0012584203524,0.00486594732978
2010-05-02,0.0100650332362,0.00975112470754,0.0128109046737,0.0131015338908
2010-05-09,0.0148346374207,0.00480175046358,0.0143386649253,0.0154517213741
2010-05-16,0.0222665403538,0.00118618256063,0.00994779730023,0.0120356742153
2010-05-23,0.0072900666722,0.00523523752441,0.00892031118638,0.00542204803004
2010-05-30,0.0154480510822,0.00327263676549,0.0122836926976,0.0132405590659
2010-06-06,0.01298187779,0.00457786154205,0.00335957173128,0.00827537424211
2010-06-13,0.00489065949278,0.00639279088464,0.0132996340237,0.0109102323219
2010-06-20,0.0188781601283,0.00814579350426,0.00554153662473,0.0127308000907
2010-06-27,0.0121556471438,0.00412055651085,0.0114563162389,0.0132405590659
