Epi week start date,Whooping cough,Rabies,Salmonellosis,E. coli infection
2010-01-03,4.0,2.0,63.0,4.0
2010-01-10,3.0,5.0,254.0,7.0
2010-01-17,44.0,10.0,103.0,17.0
2010-01-24,21.0,47.0,384.0,28.0
2010-01-31,1.0,32.0,180.0,11.0
2010-02-07,3.0,22.0,219.0,6.0
2010-02-14,8.0,29.0,321.0,24.0
2010-02-21,8.0,11.0,563.0,24.0
2010-02-28,13.0,9.0,779.0,23.0
2010-03-07,21.0,5.0,1103.0,30.0
2010-03-14,13.0,24.0,493.0,39.0
2010-03-21,31.0,11.0,270.0,11.0
2010-03-28,19.0,16.0,275.0,8.0
2010-04-04,86.0,19.0,96.0,19.0
2010-04-11,39.0,37.0,132.0,20.0
2010-04-18,115.0,16.0,144.0,37.0
2010-04-25,144.0,34.0,57.0,25.0
2010-05-02,204.0,38.0,759.0,76.0
2010-05-09,286.0,24.0,747.0,77.0
2010-05-16,430.0,7.0,585.0,60.0
2010-05-23,150.0,21.0,495.0,26.0
2010-05-30,291.0,10.0,673.0,74.0
2010-06-06,242.0,22.0,180.0,38.0
2010-06-13,110.0,19.0,730.0,62.0
2010-06-20,398.0,27.0,287.0,50.0
2010-06-27,252.0,18.0,651.0,68.0
2010-07-04,194.0,15.0,353.0,52.0
2010-07-11,276.0,54.0,670.0,74.0
2010-07-18,179.0,35.0,697.0,61.0
2010-07-25,149.0,13.0,1071.0,78.0
2010-08-01,161.0,26.0,813.0,62.0
2010-08-08,208.0,14.0,729.0,53.0
2010-08-15,207.0,23.0,2281.0,100.0
2010-08-22,143.0,18.0,3074.0,95.0
2010-08-29,201.0,23.0,2733.0,128.0
2010-09-05,222.0,2.0,775.0,49.0
2010-09-12,352.0,19.0,751.0,73.0
2010-09-19,334.0,26.0,1072.0,93.0
2010-09-26,234.0,5.0,241.0,42.0
2010-10-03,33.0,14.0,241.0,17.0
2010-10-10,127.0,6.0,51.0,15.0
2010-10-17,59.0,27.0,226.0,10.0
2010-10-24,107.0,0.0,294.0,21.0
2010-10-31,193.0,5.0,125.0,15.0
2010-11-07,218.0,1.0,161.0,24.0
2010-11-14,247.0,10.0,218.0,45.0
2010-11-21,103.0,42.0,104.0,24.0
2010-11-28,70.0,27.0,254.0,26.0
2010-12-05,62.0,41.0,171.0,30.0
2010-12-12,154.0,1.0,101.0,18.0
2010-12-19,177.0,15.0,189.0,36.0
2010-12-26,140.0,8.0,89.0,22.0
2011-01-02,87.0,17.0,92.0,20.0
2011-01-09,88.0,7.0,243.0,31.0
2011-01-16,58.0,12.0,110.0,26.0
2011-01-23,59.0,18.0,176.0,15.0
2011-01-30,69.0,13.0,111.0,13.0
2011-02-06,80.0,28.0,226.0,49.0
2011-02-13,108.0,44.0,71.0,28.0
2011-02-20,60.0,55.0,197.0,36.0
2011-02-27,84.0,40.0,460.0,46.0
2011-03-06,66.0,31.0,668.0,48.0
2011-03-13,20.0,32.0,219.0,34.0
2011-03-20,80.0,65.0,294.0,49.0
2011-03-27,55.0,79.0,561.0,50.0
2011-04-03,52.0,37.0,335.0,29.0
2011-04-10,93.0,40.0,350.0,53.0
2011-04-17,56.0,41.0,525.0,39.0
2011-04-24,54.0,9.0,174.0,6.0
2011-05-01,90.0,18.0,199.0,14.0
2011-05-08,117.0,27.0,577.0,39.0
2011-05-15,158.0,17.0,331.0,31.0
2011-05-22,200.0,19.0,434.0,40.0
2011-05-29,85.0,13.0,916.0,48.0
2011-06-05,151.0,40.0,863.0,71.0
2011-06-12,117.0,13.0,342.0,33.0
2011-06-19,212.0,22.0,468.0,46.0
2011-06-26,70.0,21.0,513.0,24.0
2011-07-03,109.0,30.0,434.0,37.0
2011-07-10,132.0,15.0,305.0,31.0
2011-07-17,56.0,35.0,250.0,25.0
2011-07-24,160.0,27.0,387.0,37.0
2011-07-31,149.0,28.0,1258.0,68.0
2011-08-07,120.0,42.0,873.0,76.0
2011-08-14,123.0,22.0,463.0,35.0
2011-08-21,99.0,25.0,325.0,22.0
2011-08-28,109.0,24.0,427.0,49.0
2011-09-04,99.0,18.0,568.0,42.0
2011-09-11,115.0,16.0,499.0,31.0
2011-09-18,83.0,26.0,787.0,29.0
2011-09-25,104.0,14.0,786.0,34.0
2011-10-02,57.0,14.0,80.0,14.0
2011-10-09,106.0,62.0,141.0,46.0
2011-10-16,167.0,40.0,147.0,22.0
2011-10-23,333.0,81.0,208.0,64.0
2011-10-30,318.0,46.0,309.0,64.0
2011-11-06,197.0,49.0,323.0,51.0
2011-11-13,331.0,23.0,283.0,63.0
2011-11-20,151.0,12.0,112.0,24.0
2011-11-27,214.0,46.0,113.0,36.0
2011-12-04,308.0,35.0,284.0,54.0
2011-12-11,277.0,19.0,225.0,38.0
2011-12-18,178.0,43.0,436.0,43.0
2011-12-25,249.0,42.0,169.0,60.0
2012-01-01,116.0,57.0,164.0,48.0
2012-01-08,209.0,62.0,366.0,47.0
2012-01-15,177.0,35.0,333.0,64.0
2012-01-22,192.0,30.0,303.0,37.0
2012-01-29,108.0,32.0,82.0,24.0
2012-02-05,173.0,25.0,131.0,19.0
2012-02-12,165.0,21.0,29.0,15.0
2012-02-19,140.0,42.0,175.0,26.0
2012-02-26,219.0,82.0,303.0,61.0
2012-03-04,159.0,51.0,74.0,23.0
2012-03-11,90.0,35.0,16.0,11.0
2012-03-18,94.0,18.0,182.0,11.0
2012-03-25,173.0,33.0,166.0,21.0
2012-04-01,122.0,39.0,409.0,23.0
2012-04-08,223.0,26.0,213.0,24.0
2012-04-15,288.0,24.0,367.0,42.0
2012-04-22,303.0,47.0,217.0,34.0
2012-04-29,504.0,87.0,908.0,108.0
2012-05-06,687.0,50.0,441.0,81.0
2012-05-13,747.0,61.0,729.0,84.0
2012-05-20,437.0,47.0,517.0,59.0
2012-05-27,358.0,34.0,540.0,66.0
2012-06-03,370.0,44.0,482.0,65.0
2012-06-10,316.0,61.0,229.0,51.0
2012-06-17,400.0,48.0,486.0,73.0
2012-06-24,337.0,60.0,805.0,71.0
2012-07-01,246.0,39.0,226.0,44.0
2012-07-08,441.0,52.0,943.0,96.0
2012-07-15,575.0,61.0,960.0,134.0
2012-07-22,676.0,62.0,1524.0,128.0
2012-07-29,473.0,30.0,1598.0,88.0
2012-08-05,402.0,61.0,1366.0,103.0
2012-08-12,465.0,39.0,822.0,87.0
