Epi week start date,Whooping cough,Rabies,Salmonellosis,E. coli infection
2010-01-03,5.0,4.0,77.0,2.0
2010-01-10,3.0,5.0,254.0,12.0
2010-01-17,49.0,8.0,119.0,23.0
2010-01-24,17.0,53.0,355.0,29.0
2010-01-31,8.0,26.0,167.0,6.0
2010-02-07,6.0,27.0,214.0,11.0
2010-02-14,7.0,25.0,288.0,28.0
2010-02-21,10.0,6.0,596.0,25.0
2010-02-28,16.0,6.0,741.0,30.0
2010-03-07,22.0,6.0,1115.0,25.0
2010-03-14,11.0,25.0,506.0,39.0
2010-03-21,34.0,17.0,246.0,15.0
2010-03-28,30.0,23.0,276.0,3.0
2010-04-04,71.0,16.0,87.0,16.0
2010-04-11,42.0,38.0,143.0,20.0
2010-04-18,124.0,20.0,160.0,35.0
2010-04-25,151.0,50.0,74.0,31.0
2010-05-02,213.0,27.0,682.0,75.0
2010-05-09,329.0,20.0,789.0,71.0
2010-05-16,470.0,5.0,544.0,72.0
2010-05-23,158.0,17.0,482.0,39.0
2010-05-30,346.0,16.0,623.0,64.0
2010-06-06,252.0,20.0,184.0,55.0
2010-06-13,101.0,25.0,676.0,62.0
2010-06-20,395.0,24.0,267.0,67.0
2010-06-27,289.0,21.0,602.0,67.0
2010-07-04,191.0,22.0,341.0,49.0
2010-07-11,258.0,62.0,590.0,89.0
2010-07-18,164.0,41.0,710.0,61.0
2010-07-25,174.0,22.0,930.0,68.0
2010-08-01,148.0,28.0,785.0,51.0
2010-08-08,226.0,16.0,684.0,62.0
2010-08-15,199.0,26.0,2239.0,109.0
2010-08-22,138.0,16.0,2847.0,90.0
2010-08-29,239.0,13.0,2546.0,132.0
2010-09-05,237.0,5.0,808.0,51.0
2010-09-12,388.0,7.0,718.0,66.0
2010-09-19,301.0,32.0,1027.0,102.0
2010-09-26,252.0,13.0,208.0,37.0
2010-10-03,37.0,14.0,225.0,18.0
2010-10-10,136.0,9.0,53.0,14.0
2010-10-17,70.0,24.0,189.0,15.0
2010-10-24,109.0,0.0,265.0,20.0
2010-10-31,209.0,3.0,126.0,11.0
2010-11-07,170.0,0.0,137.0,31.0
2010-11-14,206.0,14.0,205.0,49.0
2010-11-21,115.0,41.0,111.0,28.0
2010-11-28,63.0,44.0,228.0,37.0
2010-12-05,81.0,44.0,141.0,36.0
2010-12-12,142.0,0.0,122.0,7.0
2010-12-19,163.0,10.0,196.0,44.0
2010-12-26,144.0,4.0,99.0,23.0
2011-01-02,91.0,22.0,93.0,27.0
2011-01-09,80.0,6.0,244.0,40.0
2011-01-16,50.0,14.0,101.0,31.0
2011-01-23,86.0,18.0,175.0,15.0
2011-01-30,69.0,13.0,102.0,14.0
2011-02-06,87.0,41.0,165.0,48.0
2011-02-13,96.0,40.0,81.0,46.0
2011-02-20,61.0,41.0,196.0,51.0
2011-02-27,79.0,17.0,452.0,51.0
2011-03-06,51.0,40.0,619.0,52.0
2011-03-13,19.0,42.0,230.0,24.0
2011-03-20,64.0,72.0,304.0,57.0
2011-03-27,45.0,86.0,563.0,58.0
2011-04-03,32.0,33.0,306.0,22.0
2011-04-10,96.0,42.0,328.0,52.0
2011-04-17,50.0,48.0,532.0,53.0
2011-04-24,60.0,9.0,155.0,10.0
2011-05-01,84.0,14.0,224.0,25.0
2011-05-08,109.0,16.0,575.0,44.0
2011-05-15,152.0,20.0,341.0,36.0
2011-05-22,237.0,19.0,410.0,50.0
2011-05-29,74.0,9.0,898.0,53.0
2011-06-05,166.0,32.0,892.0,62.0
2011-06-12,137.0,11.0,356.0,19.0
2011-06-19,220.0,24.0,475.0,62.0
2011-06-26,105.0,41.0,451.0,40.0
2011-07-03,113.0,27.0,458.0,49.0
2011-07-10,131.0,29.0,304.0,39.0
2011-07-17,66.0,34.0,246.0,27.0
2011-07-24,169.0,26.0,378.0,37.0
2011-07-31,182.0,32.0,1168.0,63.0
2011-08-07,141.0,40.0,900.0,74.0
2011-08-14,132.0,34.0,450.0,29.0
2011-08-21,106.0,17.0,326.0,28.0
2011-08-28,98.0,21.0,413.0,49.0
2011-09-04,129.0,19.0,533.0,31.0
2011-09-11,116.0,21.0,447.0,35.0
2011-09-18,100.0,38.0,752.0,48.0
2011-09-25,113.0,12.0,737.0,37.0
2011-10-02,49.0,21.0,97.0,12.0
2011-10-09,134.0,78.0,122.0,45.0
2011-10-16,156.0,50.0,127.0,41.0
2011-10-23,336.0,75.0,198.0,64.0
2011-10-30,395.0,59.0,307.0,72.0
2011-11-06,199.0,62.0,296.0,58.0
2011-11-13,357.0,29.0,282.0,61.0
2011-11-20,137.0,8.0,120.0,23.0
2011-11-27,217.0,47.0,102.0,32.0
2011-12-04,322.0,34.0,298.0,45.0
2011-12-11,331.0,21.0,222.0,34.0
2011-12-18,232.0,27.0,407.0,40.0
2011-12-25,245.0,39.0,138.0,37.0
2012-01-01,131.0,53.0,131.0,39.0
2012-01-08,209.0,69.0,339.0,49.0
2012-01-15,178.0,36.0,354.0,47.0
2012-01-22,199.0,30.0,310.0,39.0
2012-01-29,112.0,44.0,91.0,18.0
2012-02-05,191.0,30.0,129.0,14.0
2012-02-12,176.0,18.0,15.0,17.0
2012-02-19,165.0,40.0,188.0,28.0
2012-02-26,220.0,104.0,278.0,68.0
2012-03-04,189.0,41.0,74.0,21.0
2012-03-11,94.0,34.0,15.0,18.0
2012-03-18,95.0,22.0,188.0,11.0
2012-03-25,186.0,36.0,145.0,27.0
2012-04-01,120.0,37.0,391.0,27.0
2012-04-08,239.0,18.0,177.0,22.0
2012-04-15,323.0,22.0,335.0,42.0
2012-04-22,342.0,66.0,176.0,42.0
2012-04-29,600.0,116.0,883.0,94.0
2012-05-06,757.0,63.0,482.0,79.0
2012-05-13,824.0,61.0,674.0,97.0
2012-05-20,472.0,42.0,467.0,56.0
2012-05-27,337.0,41.0,559.0,55.0
2012-06-03,367.0,49.0,488.0,60.0
2012-06-10,301.0,57.0,244.0,54.0
2012-06-17,333.0,61.0,436.0,63.0
2012-06-24,346.0,43.0,722.0,72.0
2012-07-01,235.0,41.0,234.0,45.0
2012-07-08,467.0,47.0,873.0,98.0
2012-07-15,569.0,69.0,899.0,111.0
2012-07-22,718.0,72.0,1566.0,139.0
2012-07-29,555.0,37.0,1463.0,94.0
2012-08-05,405.0,70.0,1348.0,89.0
2012-08-12,464.0,54.0,807.0,62.0
2012-08-19,538.0,53.0,1634.0,109.0
2012-08-26,429.0,39.0,1199.0,80.0
2012-09-02,529.0,40.0,1244.0,120.0
2012-09-09,602.0,58.0,1440.0,96.0
2012-09-16,480.0,80.0,1288.0,117.0
2012-09-23,391.0,57.0,1627.0,116.0
2012-09-30,106.0,18.0,601.0,25.0
2012-10-07,209.0,15.0,1784.0,54.0
2012-10-14,202.0,32.0,907.0,32.0
2012-10-21,80.0,9.0,574.0,18.0
2012-10-28,51.0,19.0,345.0,14.0
2012-11-04,181.0,37.0,320.0,21.0
2012-11-11,118.0,9.0,253.0,15.0
2012-11-18,160.0,9.0,452.0,26.0
2012-11-25,282.0,13.0,453.0,40.0
2012-12-02,114.0,20.0,349.0,9.0
2012-12-09,47.0,8.0,221.0,17.0
2012-12-16,158.0,6.0,73.0,16.0
2012-12-23,18.0,6.0,4.0,2.0
2012-12-30,68.0,2.0,10.0,4.0
2013-01-06,202.0,11.0,110.0,17.0
2013-01-13,79.0,9.0,51.0,11.0
2013-01-20,89.0,6.0,123.0,9.0
2013-01-27,161.0,17.0,178.0,17.0
2013-02-03,78.0,19.0,147.0,14.0
2013-02-10,93.0,16.0,330.0,13.0
2013-02-17,20.0,5.0,487.0,19.0
2013-02-24,48.0,11.0,141.0,7.0
