Epi week start date,Whooping cough,Rabies,Salmonellosis,E. coli infection
2010-01-03,5.0,5.0,56.0,2.0
2010-01-10,0.0,4.0,225.0,11.0
2010-01-17,46.0,7.0,94.0,23.0
2010-01-24,21.0,42.0,343.0,24.0
2010-01-31,6.0,30.0,160.0,19.0
2010-02-07,4.0,27.0,199.0,9.0
2010-02-14,15.0,20.0,304.0,28.0
2010-02-21,5.0,7.0,526.0,23.0
2010-02-28,9.0,1.0,709.0,26.0
2010-03-07,27.0,9.0,1078.0,29.0
2010-03-14,5.0,31.0,559.0,36.0
2010-03-21,36.0,17.0,247.0,17.0
2010-03-28,21.0,22.0,271.0,7.0
2010-04-04,84.0,17.0,97.0,19.0
2010-04-11,43.0,34.0,143.0,30.0
2010-04-18,99.0,14.0,152.0,36.0
2010-04-25,125.0,33.0,66.0,15.0
2010-05-02,222.0,43.0,663.0,54.0
2010-05-09,318.0,13.0,756.0,99.0
2010-05-16,483.0,4.0,536.0,57.0
2010-05-23,135.0,21.0,453.0,29.0
2010-05-30,335.0,20.0,664.0,67.0
2010-06-06,288.0,21.0,192.0,35.0
2010-06-13,104.0,23.0,714.0,54.0
2010-06-20,413.0,41.0,308.0,80.0
2010-06-27,270.0,18.0,591.0,72.0
2010-07-04,224.0,13.0,332.0,55.0
2010-07-11,290.0,67.0,648.0,105.0
2010-07-18,174.0,30.0,652.0,69.0
2010-07-25,153.0,21.0,960.0,91.0
2010-08-01,151.0,25.0,785.0,68.0
2010-08-08,212.0,9.0,717.0,43.0
2010-08-15,207.0,24.0,2202.0,102.0
2010-08-22,148.0,16.0,2835.0,92.0
2010-08-29,234.0,14.0,2539.0,134.0
2010-09-05,241.0,6.0,758.0,51.0
2010-09-12,357.0,20.0,719.0,71.0
2010-09-19,329.0,23.0,992.0,118.0
2010-09-26,247.0,5.0,202.0,55.0
2010-10-03,35.0,12.0,232.0,16.0
2010-10-10,136.0,9.0,42.0,13.0
2010-10-17,68.0,24.0,228.0,10.0
2010-10-24,102.0,0.0,249.0,23.0
2010-10-31,186.0,8.0,117.0,11.0
2010-11-07,220.0,6.0,141.0,18.0
2010-11-14,243.0,18.0,217.0,44.0
2010-11-21,101.0,39.0,104.0,24.0
2010-11-28,66.0,28.0,237.0,36.0
2010-12-05,73.0,38.0,151.0,41.0
2010-12-12,135.0,0.0,96.0,16.0
2010-12-19,147.0,19.0,173.0,48.0
2010-12-26,125.0,5.0,72.0,17.0
2011-01-02,83.0,15.0,94.0,22.0
2011-01-09,70.0,6.0,248.0,25.0
2011-01-16,64.0,9.0,109.0,24.0
2011-01-23,73.0,8.0,198.0,27.0
2011-01-30,75.0,11.0,107.0,16.0
2011-02-06,90.0,38.0,213.0,38.0
