Epi week start date,Whooping cough,Rabies,Salmonellosis,E. coli infection
2010-01-03,3.0,6.0,46.0,3.0
2010-01-10,3.0,7.0,253.0,15.0
2010-01-17,42.0,6.0,77.0,14.0
2010-01-24,13.0,46.0,364.0,25.0
2010-01-31,5.0,26.0,162.0,19.0
2010-02-07,4.0,24.0,200.0,10.0
2010-02-14,13.0,17.0,278.0,23.0
2010-02-21,12.0,8.0,565.0,27.0
2010-02-28,11.0,5.0,780.0,16.0
2010-03-07,23.0,10.0,1084.0,24.0
2010-03-14,12.0,27.0,495.0,39.0
2010-03-21,34.0,11.0,232.0,6.0
2010-03-28,23.0,18.0,276.0,9.0
2010-04-04,86.0,17.0,81.0,18.0
2010-04-11,42.0,29.0,130.0,25.0
2010-04-18,87.0,18.0,117.0,25.0
2010-04-25,140.0,43.0,64.0,27.0
2010-05-02,198.0,30.0,635.0,65.0
2010-05-09,306.0,25.0,726.0,79.0
2010-05-16,449.0,5.0,503.0,58.0
2010-05-23,167.0,16.0,492.0,22.0
2010-05-30,316.0,17.0,618.0,71.0
2010-06-06,252.0,18.0,160.0,40.0
2010-06-13,98.0,26.0,683.0,66.0
2010-06-20,355.0,31.0,249.0,78.0
2010-06-27,253.0,9.0,583.0,62.0
2010-07-04,205.0,17.0,301.0,57.0
2010-07-11,291.0,49.0,566.0,94.0
2010-07-18,129.0,26.0,669.0,71.0
2010-07-25,167.0,14.0,922.0,63.0
2010-08-01,161.0,21.0,771.0,58.0
2010-08-08,196.0,20.0,719.0,53.0
2010-08-15,189.0,22.0,2136.0,111.0
2010-08-22,132.0,12.0,2849.0,109.0
2010-08-29,199.0,17.0,2551.0,146.0
2010-09-05,248.0,2.0,732.0,42.0
2010-09-12,376.0,15.0,730.0,77.0
2010-09-19,280.0,38.0,1020.0,116.0
2010-09-26,238.0,5.0,181.0,31.0
2010-10-03,40.0,14.0,212.0,16.0
2010-10-10,133.0,9.0,58.0,17.0
2010-10-17,49.0,23.0,205.0,13.0
2010-10-24,97.0,2.0,229.0,22.0
2010-10-31,203.0,6.0,113.0,13.0
2010-11-07,193.0,3.0,162.0,14.0
2010-11-14,184.0,13.0,210.0,34.0
2010-11-21,95.0,32.0,112.0,31.0
2010-11-28,69.0,34.0,264.0,22.0
2010-12-05,70.0,36.0,143.0,29.0
2010-12-12,127.0,1.0,98.0,11.0
2010-12-19,159.0,24.0,187.0,41.0
2010-12-26,156.0,5.0,91.0,28.0
2011-01-02,84.0,16.0,96.0,19.0
2011-01-09,63.0,7.0,218.0,33.0
2011-01-16,62.0,12.0,110.0,29.0
2011-01-23,64.0,16.0,187.0,19.0
2011-01-30,87.0,13.0,90.0,12.0
2011-02-06,114.0,26.0,184.0,47.0
2011-02-13,91.0,39.0,61.0,38.0
2011-02-20,60.0,45.0,168.0,52.0
2011-02-27,96.0,27.0,422.0,41.0
