Epi week start date,Whooping cough,Rabies,Salmonellosis,E. coli infection
2010-01-03,1.0,2.0,64.0,2.0
2010-01-10,6.0,8.0,246.0,12.0
2010-01-17,53.0,13.0,99.0,20.0
2010-01-24,16.0,47.0,389.0,25.0
2010-01-31,7.0,23.0,181.0,13.0
2010-02-07,10.0,21.0,231.0,8.0
2010-02-14,10.0,22.0,306.0,29.0
2010-02-21,11.0,7.0,647.0,26.0
2010-02-28,9.0,4.0,817.0,24.0
2010-03-07,20.0,9.0,1109.0,29.0
2010-03-14,12.0,41.0,584.0,43.0
2010-03-21,34.0,20.0,269.0,12.0
2010-03-28,26.0,23.0,293.0,6.0
2010-04-04,81.0,11.0,75.0,21.0
2010-04-11,59.0,39.0,155.0,16.0
2010-04-18,100.0,18.0,142.0,27.0
2010-04-25,139.0,47.0,67.0,36.0
2010-05-02,210.0,35.0,718.0,68.0
2010-05-09,329.0,14.0,798.0,71.0
2010-05-16,447.0,1.0,599.0,57.0
2010-05-23,136.0,20.0,517.0,32.0
2010-05-30,297.0,6.0,755.0,81.0
2010-06-06,259.0,19.0,210.0,51.0
2010-06-13,100.0,23.0,790.0,65.0
2010-06-20,425.0,28.0,340.0,57.0
2010-06-27,240.0,21.0,663.0,73.0
2010-07-04,198.0,17.0,349.0,59.0
2010-07-11,286.0,55.0,688.0,85.0
2010-07-18,146.0,39.0,703.0,55.0
2010-07-25,169.0,21.0,1087.0,84.0
2010-08-01,164.0,28.0,890.0,63.0
2010-08-08,224.0,12.0,795.0,56.0
2010-08-15,207.0,20.0,2431.0,102.0
2010-08-22,139.0,16.0,3004.0,95.0
2010-08-29,221.0,9.0,2782.0,142.0
2010-09-05,265.0,2.0,824.0,42.0
2010-09-12,334.0,11.0,797.0,84.0
2010-09-19,280.0,34.0,1046.0,100.0
2010-09-26,250.0,4.0,204.0,42.0
2010-10-03,36.0,15.0,220.0,9.0
2010-10-10,130.0,9.0,57.0,14.0
2010-10-17,51.0,21.0,236.0,15.0
2010-10-24,103.0,0.0,253.0,19.0
2010-10-31,194.0,5.0,130.0,19.0
2010-11-07,207.0,3.0,124.0,25.0
2010-11-14,216.0,12.0,205.0,46.0
2010-11-21,99.0,40.0,110.0,30.0
2010-11-28,72.0,33.0,256.0,27.0
2010-12-05,47.0,39.0,169.0,28.0
2010-12-12,148.0,0.0,113.0,14.0
2010-12-19,126.0,15.0,205.0,35.0
2010-12-26,131.0,5.0,79.0,27.0
2011-01-02,88.0,16.0,122.0,30.0
2011-01-09,73.0,8.0,251.0,32.0
2011-01-16,61.0,14.0,114.0,27.0
2011-01-23,75.0,11.0,205.0,32.0
2011-01-30,80.0,7.0,126.0,9.0
2011-02-06,105.0,39.0,236.0,55.0
2011-02-13,106.0,35.0,79.0,39.0
2011-02-20,70.0,36.0,189.0,40.0
2011-02-27,85.0,18.0,467.0,42.0
2011-03-06,61.0,24.0,681.0,43.0
2011-03-13,23.0,46.0,239.0,41.0
2011-03-20,60.0,63.0,288.0,52.0
2011-03-27,52.0,77.0,599.0,65.0
2011-04-03,29.0,39.0,364.0,29.0
2011-04-10,109.0,34.0,311.0,56.0
2011-04-17,45.0,42.0,510.0,42.0
