Epi week start date,Whooping cough,Rabies,Salmonellosis,E. coli infection
2010-01-03,5.0,6.0,61.0,2.0
2010-01-10,1.0,4.0,296.0,9.0
2010-01-17,44.0,5.0,95.0,21.0
2010-01-24,19.0,55.0,415.0,26.0
2010-01-31,6.0,22.0,185.0,15.0
2010-02-07,8.0,30.0,239.0,11.0
2010-02-14,9.0,27.0,375.0,32.0
2010-02-21,13.0,7.0,619.0,42.0
2010-02-28,10.0,3.0,796.0,36.0
2010-03-07,18.0,9.0,1271.0,41.0
2010-03-14,8.0,32.0,608.0,43.0
2010-03-21,38.0,25.0,280.0,12.0
2010-03-28,25.0,22.0,328.0,9.0
2010-04-04,91.0,12.0,85.0,25.0
2010-04-11,52.0,31.0,174.0,27.0
2010-04-18,112.0,13.0,169.0,24.0
2010-04-25,128.0,48.0,73.0,32.0
2010-05-02,251.0,39.0,747.0,70.0
2010-05-09,320.0,19.0,871.0,85.0
2010-05-16,464.0,4.0,582.0,61.0
2010-05-23,133.0,23.0,514.0,25.0
2010-05-30,317.0,13.0,700.0,80.0
2010-06-06,254.0,16.0,219.0,52.0
2010-06-13,91.0,25.0,761.0,58.0
2010-06-20,391.0,31.0,326.0,63.0
2010-06-27,248.0,12.0,722.0,93.0
2010-07-04,195.0,19.0,375.0,68.0
2010-07-11,330.0,54.0,653.0,104.0
2010-07-18,152.0,38.0,754.0,62.0
2010-07-25,149.0,25.0,1110.0,75.0
2010-08-01,140.0,28.0,860.0,71.0
2010-08-08,246.0,19.0,784.0,56.0
2010-08-15,232.0,30.0,2369.0,107.0
2010-08-22,138.0,15.0,3174.0,126.0
2010-08-29,202.0,13.0,2877.0,157.0
2010-09-05,218.0,5.0,896.0,50.0
2010-09-12,386.0,11.0,832.0,72.0
2010-09-19,264.0,36.0,1156.0,96.0
2010-09-26,242.0,5.0,221.0,49.0
2010-10-03,35.0,12.0,242.0,18.0
2010-10-10,128.0,4.0,51.0,13.0
2010-10-17,50.0,20.0,233.0,13.0
2010-10-24,102.0,1.0,261.0,23.0
2010-10-31,193.0,5.0,135.0,24.0
2010-11-07,212.0,4.0,178.0,18.0
2010-11-14,226.0,17.0,235.0,54.0
2010-11-21,88.0,38.0,127.0,33.0
2010-11-28,73.0,37.0,295.0,32.0
2010-12-05,79.0,35.0,189.0,38.0
2010-12-12,130.0,0.0,137.0,13.0
2010-12-19,145.0,17.0,197.0,49.0
2010-12-26,153.0,5.0,87.0,22.0
2011-01-02,75.0,18.0,109.0,12.0
2011-01-09,64.0,6.0,267.0,37.0
2011-01-16,63.0,14.0,108.0,31.0
2011-01-23,66.0,15.0,216.0,30.0
2011-01-30,89.0,10.0,91.0,14.0
2011-02-06,109.0,36.0,206.0,52.0
2011-02-13,108.0,34.0,71.0,35.0
2011-02-20,62.0,38.0,203.0,42.0
2011-02-27,74.0,27.0,471.0,52.0
2011-03-06,57.0,29.0,697.0,58.0
2011-03-13,16.0,36.0,258.0,29.0
2011-03-20,65.0,59.0,359.0,61.0
2011-03-27,41.0,69.0,613.0,65.0
2011-04-03,37.0,32.0,332.0,29.0
2011-04-10,117.0,58.0,336.0,41.0
2011-04-17,65.0,47.0,538.0,49.0
2011-04-24,47.0,8.0,186.0,18.0
2011-05-01,92.0,10.0,256.0,16.0
2011-05-08,99.0,28.0,608.0,39.0
2011-05-15,139.0,28.0,403.0,19.0
2011-05-22,208.0,15.0,482.0,55.0
2011-05-29,82.0,9.0,896.0,45.0
2011-06-05,173.0,33.0,975.0,66.0
2011-06-12,123.0,21.0,401.0,40.0
2011-06-19,222.0,36.0,586.0,66.0
2011-06-26,71.0,34.0,474.0,33.0
2011-07-03,103.0,24.0,523.0,47.0
2011-07-10,117.0,29.0,339.0,38.0
2011-07-17,56.0,35.0,267.0,29.0
2011-07-24,175.0,25.0,440.0,36.0
2011-07-31,180.0,24.0,1325.0,64.0
2011-08-07,113.0,35.0,979.0,53.0
2011-08-14,132.0,25.0,514.0,27.0
2011-08-21,101.0,23.0,318.0,21.0
2011-08-28,85.0,21.0,517.0,51.0
2011-09-04,106.0,25.0,580.0,42.0
2011-09-11,110.0,17.0,512.0,28.0
2011-09-18,111.0,26.0,848.0,38.0
2011-09-25,91.0,13.0,823.0,40.0
2011-10-02,56.0,12.0,97.0,14.0
2011-10-09,142.0,59.0,138.0,48.0
2011-10-16,145.0,41.0,115.0,38.0
2011-10-23,320.0,81.0,267.0,79.0
2011-10-30,335.0,59.0,331.0,66.0
2011-11-06,164.0,61.0,342.0,48.0
2011-11-13,384.0,32.0,340.0,51.0
2011-11-20,129.0,19.0,139.0,23.0
2011-11-27,207.0,33.0,114.0,31.0
2011-12-04,289.0,33.0,299.0,43.0
2011-12-11,325.0,18.0,253.0,38.0
2011-12-18,199.0,33.0,470.0,36.0
2011-12-25,232.0,34.0,160.0,51.0
2012-01-01,116.0,50.0,160.0,33.0
2012-01-08,159.0,51.0,370.0,59.0
2012-01-15,196.0,41.0,423.0,70.0
2012-01-22,164.0,33.0,342.0,46.0
2012-01-29,98.0,31.0,98.0,19.0
2012-02-05,176.0,39.0,147.0,33.0
2012-02-12,154.0,22.0,30.0,10.0
2012-02-19,152.0,40.0,164.0,31.0
2012-02-26,221.0,111.0,334.0,72.0
2012-03-04,157.0,46.0,86.0,24.0
2012-03-11,92.0,35.0,27.0,19.0
2012-03-18,82.0,30.0,220.0,15.0
2012-03-25,148.0,41.0,140.0,21.0
2012-04-01,120.0,43.0,432.0,21.0
2012-04-08,249.0,15.0,228.0,23.0
2012-04-15,294.0,22.0,413.0,38.0
2012-04-22,305.0,58.0,197.0,30.0
2012-04-29,549.0,86.0,925.0,119.0
2012-05-06,690.0,61.0,446.0,71.0
2012-05-13,716.0,66.0,740.0,102.0
2012-05-20,437.0,54.0,563.0,58.0
