Epi week start date,Whooping cough,Rabies,Salmonellosis,E. coli infection
2010-01-03,5.0,2.0,63.0,5.0
2010-01-10,4.0,5.0,288.0,9.0
2010-01-17,46.0,12.0,116.0,23.0
2010-01-24,21.0,48.0,430.0,31.0
2010-01-31,2.0,32.0,202.0,18.0
2010-02-07,6.0,32.0,236.0,7.0
2010-02-14,13.0,13.0,343.0,27.0
2010-02-21,8.0,7.0,624.0,35.0
2010-02-28,12.0,2.0,910.0,25.0
2010-03-07,20.0,8.0,1248.0,37.0
2010-03-14,6.0,26.0,653.0,44.0
2010-03-21,39.0,20.0,263.0,11.0
2010-03-28,17.0,21.0,304.0,10.0
2010-04-04,111.0,15.0,93.0,26.0
2010-04-11,52.0,42.0,163.0,25.0
2010-04-18,101.0,13.0,175.0,36.0
2010-04-25,157.0,40.0,84.0,26.0
2010-05-02,236.0,39.0,726.0,63.0
2010-05-09,367.0,29.0,864.0,94.0
2010-05-16,502.0,2.0,602.0,61.0
2010-05-23,181.0,17.0,539.0,29.0
2010-05-30,294.0,15.0,752.0,74.0
2010-06-06,301.0,16.0,222.0,45.0
2010-06-13,104.0,33.0,778.0,68.0
2010-06-20,401.0,31.0,327.0,65.0
2010-06-27,261.0,15.0,618.0,79.0
2010-07-04,217.0,19.0,369.0,60.0
2010-07-11,290.0,58.0,679.0,127.0
2010-07-18,145.0,27.0,756.0,80.0
2010-07-25,171.0,24.0,1201.0,84.0
2010-08-01,178.0,29.0,982.0,73.0
2010-08-08,227.0,14.0,821.0,63.0
2010-08-15,227.0,29.0,2470.0,123.0
2010-08-22,148.0,20.0,3232.0,97.0
2010-08-29,224.0,22.0,2954.0,134.0
2010-09-05,249.0,6.0,841.0,51.0
2010-09-12,371.0,14.0,807.0,62.0
2010-09-19,276.0,43.0,1142.0,112.0
2010-09-26,262.0,7.0,211.0,36.0
2010-10-03,37.0,16.0,261.0,12.0
2010-10-10,144.0,5.0,72.0,11.0
2010-10-17,54.0,32.0,259.0,19.0
2010-10-24,117.0,2.0,272.0,22.0
2010-10-31,191.0,8.0,132.0,20.0
2010-11-07,198.0,1.0,158.0,27.0
2010-11-14,228.0,9.0,238.0,46.0
2010-11-21,121.0,42.0,119.0,33.0
2010-11-28,67.0,32.0,254.0,28.0
2010-12-05,75.0,41.0,170.0,32.0
2010-12-12,158.0,1.0,112.0,6.0
2010-12-19,158.0,20.0,225.0,43.0
2010-12-26,142.0,6.0,95.0,21.0
2011-01-02,98.0,14.0,117.0,31.0
2011-01-09,81.0,11.0,284.0,30.0
2011-01-16,73.0,13.0,107.0,28.0
2011-01-23,66.0,13.0,202.0,22.0
2011-01-30,81.0,12.0,123.0,17.0
2011-02-06,98.0,27.0,218.0,42.0
2011-02-13,112.0,41.0,84.0,52.0
2011-02-20,51.0,48.0,207.0,46.0
2011-02-27,81.0,24.0,498.0,56.0
2011-03-06,58.0,32.0,724.0,46.0
2011-03-13,30.0,50.0,303.0,39.0
2011-03-20,62.0,72.0,338.0,72.0
2011-03-27,56.0,75.0,580.0,49.0
2011-04-03,22.0,30.0,375.0,22.0
2011-04-10,129.0,41.0,328.0,76.0
2011-04-17,60.0,41.0,541.0,67.0
2011-04-24,68.0,13.0,156.0,12.0
2011-05-01,89.0,15.0,251.0,19.0
2011-05-08,98.0,18.0,590.0,44.0
2011-05-15,135.0,26.0,420.0,35.0
2011-05-22,207.0,22.0,471.0,52.0
2011-05-29,103.0,8.0,951.0,58.0
2011-06-05,176.0,34.0,990.0,68.0
