Epi week start date,Whooping cough,Rabies,Salmonellosis,E. coli infection
2010-01-03,3.0,2.0,55.0,5.0
2010-01-10,5.0,6.0,257.0,12.0
2010-01-17,58.0,5.0,105.0,23.0
2010-01-24,12.0,40.0,406.0,18.0
2010-01-31,5.0,24.0,179.0,8.0
2010-02-07,11.0,32.0,244.0,10.0
2010-02-14,7.0,27.0,300.0,23.0
2010-02-21,11.0,10.0,586.0,31.0
2010-02-28,1.0,1.0,780.0,31.0
2010-03-07,12.0,6.0,1223.0,27.0
2010-03-14,11.0,32.0,560.0,38.0
2010-03-21,33.0,9.0,254.0,14.0
2010-03-28,22.0,23.0,280.0,6.0
2010-04-04,92.0,15.0,85.0,18.0
2010-04-11,58.0,32.0,149.0,15.0
2010-04-18,98.0,13.0,148.0,26.0
2010-04-25,119.0,35.0,69.0,20.0
2010-05-02,205.0,42.0,721.0,76.0
2010-05-09,307.0,19.0,786.0,81.0
2010-05-16,457.0,3.0,562.0,70.0
2010-05-23,131.0,14.0,507.0,26.0
2010-05-30,326.0,14.0,712.0,72.0
2010-06-06,268.0,20.0,209.0,35.0
2010-06-13,131.0,25.0,736.0,64.0
2010-06-20,408.0,28.0,299.0,71.0
2010-06-27,258.0,21.0,667.0,77.0
2010-07-04,226.0,14.0,339.0,61.0
2010-07-11,266.0,41.0,636.0,97.0
2010-07-18,152.0,27.0,735.0,66.0
2010-07-25,158.0,18.0,1051.0,73.0
2010-08-01,190.0,26.0,835.0,66.0
2010-08-08,200.0,22.0,696.0,54.0
2010-08-15,199.0,21.0,2317.0,98.0
2010-08-22,132.0,8.0,3044.0,106.0
2010-08-29,223.0,10.0,2712.0,118.0
2010-09-05,236.0,3.0,783.0,46.0
2010-09-12,391.0,18.0,797.0,78.0
2010-09-19,308.0,31.0,1086.0,94.0
2010-09-26,232.0,8.0,217.0,35.0
2010-10-03,32.0,15.0,243.0,16.0
2010-10-10,139.0,7.0,50.0,11.0
2010-10-17,53.0,29.0,249.0,11.0
2010-10-24,100.0,0.0,272.0,22.0
2010-10-31,201.0,6.0,139.0,20.0
2010-11-07,198.0,2.0,145.0,16.0
2010-11-14,237.0,19.0,249.0,51.0
2010-11-21,97.0,31.0,120.0,20.0
2010-11-28,70.0,26.0,246.0,26.0
2010-12-05,81.0,47.0,174.0,33.0
2010-12-12,142.0,1.0,91.0,12.0
2010-12-19,138.0,22.0,189.0,47.0
2010-12-26,131.0,7.0,74.0,20.0
2011-01-02,84.0,16.0,110.0,16.0
2011-01-09,71.0,4.0,258.0,42.0
2011-01-16,62.0,9.0,117.0,36.0
2011-01-23,62.0,11.0,175.0,28.0
2011-01-30,73.0,14.0,110.0,14.0
2011-02-06,103.0,30.0,213.0,44.0
2011-02-13,81.0,43.0,80.0,41.0
2011-02-20,54.0,52.0,213.0,46.0
2011-02-27,91.0,21.0,442.0,46.0
2011-03-06,38.0,36.0,700.0,40.0
2011-03-13,29.0,48.0,219.0,31.0
2011-03-20,58.0,69.0,308.0,63.0
2011-03-27,44.0,66.0,569.0,53.0
2011-04-03,35.0,38.0,338.0,23.0
2011-04-10,109.0,49.0,316.0,43.0
2011-04-17,55.0,41.0,526.0,58.0
2011-04-24,61.0,9.0,159.0,8.0
2011-05-01,61.0,12.0,244.0,17.0
2011-05-08,101.0,11.0,546.0,41.0
2011-05-15,143.0,13.0,379.0,34.0
2011-05-22,180.0,15.0,431.0,39.0
2011-05-29,71.0,10.0,929.0,60.0
2011-06-05,134.0,38.0,875.0,57.0
2011-06-12,133.0,16.0,372.0,42.0
2011-06-19,249.0,38.0,528.0,60.0
2011-06-26,95.0,24.0,436.0,20.0
2011-07-03,120.0,40.0,467.0,51.0
2011-07-10,123.0,27.0,334.0,46.0
2011-07-17,56.0,45.0,234.0,23.0
2011-07-24,171.0,29.0,418.0,29.0
2011-07-31,177.0,29.0,1232.0,77.0
2011-08-07,123.0,34.0,858.0,45.0
2011-08-14,120.0,34.0,519.0,34.0
2011-08-21,98.0,27.0,313.0,22.0
2011-08-28,79.0,30.0,449.0,36.0
2011-09-04,111.0,22.0,535.0,35.0
2011-09-11,104.0,21.0,491.0,36.0
2011-09-18,115.0,21.0,825.0,50.0
2011-09-25,94.0,28.0,820.0,36.0
2011-10-02,55.0,18.0,89.0,19.0
2011-10-09,118.0,68.0,142.0,32.0
2011-10-16,145.0,41.0,128.0,27.0
2011-10-23,310.0,77.0,226.0,76.0
2011-10-30,345.0,54.0,309.0,68.0
2011-11-06,165.0,56.0,329.0,44.0
2011-11-13,329.0,21.0,295.0,45.0
2011-11-20,156.0,11.0,92.0,22.0
2011-11-27,211.0,38.0,107.0,35.0
2011-12-04,298.0,25.0,304.0,50.0
2011-12-11,294.0,14.0,220.0,28.0
2011-12-18,186.0,36.0,478.0,61.0
2011-12-25,221.0,36.0,144.0,49.0
2012-01-01,133.0,52.0,166.0,38.0
2012-01-08,191.0,58.0,378.0,52.0
2012-01-15,199.0,33.0,371.0,53.0
2012-01-22,180.0,30.0,302.0,44.0
2012-01-29,99.0,26.0,97.0,14.0
2012-02-05,184.0,29.0,128.0,15.0
2012-02-12,146.0,28.0,27.0,10.0
2012-02-19,157.0,42.0,169.0,22.0
2012-02-26,195.0,113.0,283.0,74.0
2012-03-04,174.0,45.0,65.0,25.0
2012-03-11,104.0,34.0,33.0,15.0
2012-03-18,77.0,24.0,189.0,19.0
2012-03-25,182.0,31.0,170.0,25.0
2012-04-01,123.0,41.0,385.0,32.0
2012-04-08,207.0,26.0,239.0,19.0
2012-04-15,295.0,34.0,337.0,32.0
2012-04-22,308.0,55.0,162.0,24.0
2012-04-29,583.0,91.0,957.0,121.0
2012-05-06,708.0,50.0,437.0,73.0
2012-05-13,721.0,57.0,763.0,88.0
2012-05-20,433.0,39.0,478.0,64.0
2012-05-27,320.0,37.0,563.0,54.0
2012-06-03,377.0,42.0,500.0,63.0
2012-06-10,293.0,55.0,262.0,46.0
2012-06-17,403.0,65.0,494.0,89.0
2012-06-24,372.0,50.0,780.0,64.0
2012-07-01,243.0,33.0,244.0,37.0
2012-07-08,433.0,58.0,905.0,72.0
2012-07-15,545.0,56.0,957.0,98.0
2012-07-22,698.0,57.0,1563.0,124.0
2012-07-29,488.0,38.0,1629.0,110.0
