Epi week start date,Whooping cough,Rabies,Salmonellosis,E. coli infection
2010-01-03,4.0,6.0,72.0,4.0
2010-01-10,4.0,5.0,224.0,10.0
2010-01-17,44.0,9.0,80.0,22.0
2010-01-24,29.0,43.0,362.0,19.0
2010-01-31,8.0,24.0,178.0,10.0
2010-02-07,7.0,30.0,223.0,6.0
2010-02-14,14.0,22.0,272.0,24.0
2010-02-21,8.0,13.0,518.0,23.0
2010-02-28,13.0,1.0,745.0,30.0
2010-03-07,22.0,5.0,1009.0,30.0
2010-03-14,10.0,32.0,568.0,36.0
2010-03-21,36.0,22.0,243.0,14.0
2010-03-28,19.0,26.0,282.0,9.0
2010-04-04,89.0,13.0,73.0,23.0
2010-04-11,43.0,31.0,130.0,17.0
2010-04-18,94.0,8.0,133.0,33.0
2010-04-25,137.0,34.0,55.0,20.0
2010-05-02,209.0,49.0,678.0,65.0
2010-05-09,305.0,17.0,691.0,75.0
2010-05-16,440.0,4.0,562.0,57.0
2010-05-23,157.0,18.0,482.0,40.0
2010-05-30,340.0,13.0,645.0,74.0
2010-06-06,273.0,15.0,197.0,35.0
2010-06-13,95.0,25.0,729.0,55.0
2010-06-20,388.0,35.0,294.0,66.0
2010-06-27,281.0,18.0,599.0,82.0
2010-07-04,191.0,18.0,329.0,55.0
2010-07-11,288.0,61.0,644.0,95.0
2010-07-18,148.0,37.0,713.0,75.0
2010-07-25,175.0,20.0,985.0,72.0
2010-08-01,166.0,24.0,861.0,48.0
2010-08-08,201.0,18.0,710.0,56.0
2010-08-15,206.0,24.0,2173.0,100.0
2010-08-22,133.0,23.0,2790.0,95.0
2010-08-29,198.0,17.0,2554.0,134.0
2010-09-05,236.0,0.0,785.0,43.0
2010-09-12,376.0,16.0,722.0,48.0
2010-09-19,289.0,33.0,1022.0,104.0
2010-09-26,228.0,7.0,184.0,43.0
2010-10-03,38.0,18.0,222.0,19.0
2010-10-10,151.0,8.0,50.0,10.0
2010-10-17,69.0,19.0,206.0,14.0
2010-10-24,117.0,0.0,238.0,25.0
2010-10-31,170.0,8.0,104.0,15.0
2010-11-07,197.0,1.0,125.0,21.0
2010-11-14,227.0,20.0,225.0,51.0
2010-11-21,115.0,36.0,120.0,33.0
2010-11-28,71.0,42.0,246.0,21.0
2010-12-05,60.0,36.0,152.0,29.0
2010-12-12,154.0,2.0,110.0,17.0
2010-12-19,145.0,18.0,191.0,40.0
2010-12-26,139.0,4.0,62.0,19.0
2011-01-02,83.0,14.0,107.0,24.0
2011-01-09,64.0,8.0,219.0,33.0
2011-01-16,53.0,9.0,94.0,19.0
2011-01-23,59.0,19.0,207.0,21.0
2011-01-30,70.0,16.0,106.0,16.0
2011-02-06,88.0,38.0,193.0,46.0
2011-02-13,110.0,45.0,79.0,49.0
2011-02-20,46.0,39.0,177.0,41.0
2011-02-27,80.0,19.0,438.0,48.0
2011-03-06,57.0,37.0,623.0,48.0
2011-03-13,26.0,47.0,261.0,27.0
2011-03-20,73.0,60.0,274.0,75.0
2011-03-27,38.0,83.0,544.0,68.0
2011-04-03,25.0,30.0,312.0,21.0
2011-04-10,132.0,42.0,289.0,49.0
2011-04-17,59.0,37.0,498.0,58.0
2011-04-24,51.0,8.0,141.0,13.0
2011-05-01,63.0,11.0,200.0,17.0
2011-05-08,92.0,14.0,550.0,52.0
2011-05-15,131.0,22.0,341.0,29.0
2011-05-22,186.0,20.0,403.0,40.0
2011-05-29,101.0,13.0,835.0,37.0
2011-06-05,184.0,35.0,906.0,72.0
2011-06-12,116.0,13.0,347.0,25.0
2011-06-19,219.0,25.0,473.0,55.0
2011-06-26,66.0,39.0,461.0,24.0
2011-07-03,103.0,33.0,436.0,44.0
2011-07-10,114.0,26.0,313.0,15.0
2011-07-17,50.0,31.0,241.0,23.0
2011-07-24,150.0,31.0,355.0,33.0
2011-07-31,166.0,41.0,1169.0,79.0
2011-08-07,125.0,41.0,917.0,64.0
2011-08-14,135.0,28.0,486.0,31.0
2011-08-21,121.0,19.0,277.0,15.0
2011-08-28,101.0,27.0,415.0,31.0
2011-09-04,90.0,16.0,491.0,43.0
2011-09-11,111.0,20.0,501.0,32.0
2011-09-18,99.0,18.0,738.0,46.0
2011-09-25,96.0,22.0,704.0,34.0
2011-10-02,55.0,23.0,79.0,9.0
2011-10-09,141.0,76.0,141.0,56.0
2011-10-16,157.0,51.0,124.0,22.0
2011-10-23,359.0,92.0,211.0,63.0
2011-10-30,355.0,57.0,311.0,77.0
2011-11-06,193.0,59.0,303.0,56.0
2011-11-13,361.0,37.0,280.0,53.0
2011-11-20,153.0,11.0,93.0,22.0
2011-11-27,218.0,35.0,107.0,33.0
2011-12-04,346.0,24.0,285.0,55.0
2011-12-11,324.0,22.0,215.0,32.0
2011-12-18,202.0,34.0,436.0,53.0
2011-12-25,226.0,36.0,161.0,42.0
2012-01-01,131.0,38.0,165.0,26.0
2012-01-08,212.0,55.0,307.0,46.0
2012-01-15,173.0,41.0,315.0,47.0
2012-01-22,210.0,25.0,272.0,39.0
2012-01-29,130.0,32.0,78.0,19.0
2012-02-05,163.0,30.0,130.0,22.0
2012-02-12,163.0,30.0,25.0,16.0
2012-02-19,165.0,35.0,197.0,19.0
2012-02-26,241.0,103.0,277.0,50.0
2012-03-04,189.0,52.0,60.0,27.0
2012-03-11,90.0,31.0,32.0,11.0
2012-03-18,93.0,25.0,174.0,10.0
2012-03-25,187.0,39.0,151.0,22.0
2012-04-01,106.0,38.0,400.0,22.0
2012-04-08,234.0,18.0,193.0,21.0
2012-04-15,324.0,19.0,327.0,39.0
2012-04-22,335.0,55.0,181.0,40.0
2012-04-29,590.0,118.0,816.0,110.0
2012-05-06,705.0,76.0,435.0,62.0
2012-05-13,785.0,76.0,743.0,101.0
2012-05-20,475.0,40.0,445.0,74.0
2012-05-27,328.0,35.0,465.0,52.0
2012-06-03,353.0,43.0,425.0,59.0
2012-06-10,300.0,67.0,260.0,47.0
2012-06-17,383.0,58.0,463.0,77.0
2012-06-24,370.0,58.0,806.0,79.0
2012-07-01,245.0,36.0,242.0,40.0
2012-07-08,443.0,55.0,881.0,88.0
2012-07-15,548.0,64.0,871.0,125.0
2012-07-22,686.0,50.0,1404.0,125.0
2012-07-29,487.0,30.0,1502.0,107.0
2012-08-05,419.0,61.0,1322.0,99.0
2012-08-12,424.0,43.0,771.0,58.0
2012-08-19,532.0,52.0,1590.0,120.0
2012-08-26,437.0,29.0,1114.0,74.0
2012-09-02,461.0,48.0,1278.0,115.0
2012-09-09,526.0,48.0,1396.0,96.0
2012-09-16,459.0,75.0,1246.0,103.0
2012-09-23,403.0,54.0,1674.0,100.0
2012-09-30,118.0,25.0,566.0,25.0
2012-10-07,223.0,13.0,1743.0,51.0
2012-10-14,204.0,29.0,1008.0,49.0
2012-10-21,90.0,14.0,562.0,25.0
2012-10-28,52.0,16.0,336.0,13.0
2012-11-04,126.0,25.0,306.0,17.0
2012-11-11,118.0,13.0,219.0,17.0
2012-11-18,134.0,8.0,461.0,24.0
