Epi week start date,Whooping cough,Rabies,Salmonellosis,E. coli infection
2010-01-03,0.000191251026315,0.00115260520701,0.00114241785075,0.000550342950235
2010-01-10,0.00013995228724,0.00139739548149,0.0049570705802,0.00193307873085
2010-01-17,0.00272820684966,0.00238165637682,0.00183268834465,0.00390841556031
2010-01-24,0.000979386199375,0.0133870191339,0.00721760553099,0.00501601513968
2010-01-31,0.000307839069667,0.00729276125867,0.00347561285353,0.00241280338944
2010-02-07,0.000279857939262,0.00803223187951,0.00415377333876,0.00182725711499
2010-02-14,0.000657603199723,0.00698677341557,0.00580073451719,0.00505128901164
2010-02-21,0.000443081199955,0.00224396184742,0.0108869381565,0.00517122017628
2010-02-28,0.000592313895446,0.00116280480178,0.014963974407,0.00548868502387
2010-03-07,0.00101203085151,0.00193797400431,0.0215962224858,0.00582025942025
2010-03-14,0.000503706982498,0.00833821972262,0.0108304247827,0.00812717064608
2010-03-21,0.00180016602457,0.00449297249425,0.00481175047623,0.0027514325602
2010-03-28,0.00124054341648,0.00629830076858,0.0054414709268,0.00176376414547
2010-04-04,0.00484078219519,0.00398809255313,0.00167525823201,0.00385903213957
2010-04-11,0.0023924332848,0.0109085176047,0.00274093899452,0.00376732007249
2010-04-18,0.00544237649889,0.00403909052698,0.00287414908984,0.00649046298738
2010-04-25,0.00724249588825,0.0121783671536,0.00132003131117,0.00518532972506
2010-05-02,0.0112484610578,0.0104393362453,0.0134381133152,0.0139614690674
2010-05-09,0.0165788663999,0.00514064676216,0.0150406711285,0.0164659139761
2010-05-16,0.0248845986083,0.00126990054686,0.0104348311663,0.0128256503904
2010-05-23,0.00814721910466,0.0056047283242,0.00935704039513,0.0057779307739
2010-05-30,0.0172644040948,0.00350361180154,0.0128850895862,0.0141096193296
2010-06-06,0.0145082627499,0.00490095628506,0.00352405288819,0.00881853853638
2010-06-13,0.00546569410756,0.00684397908878,0.0139507703487,0.011626338744
2010-06-20,0.0210978189602,0.0087207045265,0.00581284452586,0.0135664017015
2010-06-27,0.0135848854466,0.00441137573609,0.0120172056319,0.0141096193296
2010-07-04,0.0109733132755,0.00461026783411,0.0064546749851,0.010525793939
2010-07-11,0.015156492271,0.0168752805453,0.012323992518,0.0189421397873
2010-07-18,0.00799798640917,0.0084147166834,0.0134744433412,0.0133970871161
2010-07-25,0.0086182347998,0.005946414749,0.0198200878816,0.0146669465065
2010-08-01,0.00846433858258,0.00801693248736,0.0161709386039,0.0114429146098
2010-08-08,0.0115515899705,0.00475816195828,0.0142010438611,0.0108362040122
2010-08-15,0.0111178824493,0.00694597503649,0.0437938683686,0.0203601494399
2010-08-22,0.00724715940998,0.00454907026549,0.0563156173281,0.020162615757
2010-08-29,0.0119013541006,0.00568632508236,0.0509307001418,0.0263778719954
2010-09-05,0.0129226653604,0.00110160723316,0.0151617712152,0.00888908628029
2010-09-12,0.0201557875699,0.00412068728514,0.0146935175468,0.0149350279333
2010-09-19,0.0152777438361,0.00930718122579,0.0204942116973,0.0213619274034
2010-09-26,0.0127920867518,0.00212666650756,0.004060929939,0.0077955962497
2010-10-03,0.00193540815486,0.00411558748775,0.0043475334774,0.00268793959068
2010-10-10,0.00742903675761,0.00199917157293,0.0010213177641,0.00275848733459
2010-10-17,0.00284013137127,0.00716526632404,0.00421028671253,0.00261033707238
2010-10-24,0.00543304945542,0.000122446135216,0.00481175047623,0.00460683822501
2010-10-31,0.0107308101453,0.00195837319385,0.00238571207369,0.00322410244439
