Epi week start date,Whooping cough,Rabies,Salmonellosis,E. coli infection
2010-01-03,5.0,2.0,57.0,2.0
2010-01-10,1.0,7.0,204.0,9.0
2010-01-17,47.0,10.0,93.0,19.0
2010-01-24,19.0,47.0,348.0,34.0
2010-01-31,5.0,22.0,166.0,10.0
2010-02-07,4.0,26.0,193.0,8.0
2010-02-14,13.0,29.0,275.0,22.0
2010-02-21,11.0,13.0,575.0,31.0
2010-02-28,7.0,1.0,783.0,20.0
2010-03-07,15.0,5.0,1087.0,26.0
2010-03-14,9.0,32.0,514.0,40.0
2010-03-21,33.0,18.0,240.0,15.0
2010-03-28,20.0,27.0,290.0,7.0
2010-04-04,99.0,21.0,85.0,14.0
2010-04-11,52.0,39.0,125.0,22.0
2010-04-18,97.0,21.0,145.0,30.0
2010-04-25,137.0,54.0,75.0,29.0
2010-05-02,219.0,29.0,672.0,72.0
2010-05-09,344.0,19.0,798.0,78.0
2010-05-16,505.0,6.0,554.0,69.0
2010-05-23,161.0,15.0,438.0,29.0
2010-05-30,320.0,13.0,654.0,78.0
2010-06-06,295.0,14.0,161.0,53.0
2010-06-13,135.0,25.0,711.0,54.0
2010-06-20,375.0,29.0,301.0,80.0
2010-06-27,247.0,13.0,600.0,75.0
2010-07-04,218.0,16.0,353.0,54.0
2010-07-11,313.0,66.0,642.0,109.0
2010-07-18,168.0,28.0,679.0,57.0
2010-07-25,176.0,21.0,998.0,72.0
2010-08-01,163.0,27.0,846.0,48.0
2010-08-08,229.0,15.0,725.0,59.0
2010-08-15,226.0,28.0,2310.0,99.0
2010-08-22,138.0,14.0,2792.0,97.0
2010-08-29,232.0,14.0,2488.0,127.0
2010-09-05,255.0,5.0,793.0,45.0
2010-09-12,401.0,17.0,767.0,71.0
2010-09-19,304.0,34.0,1014.0,97.0
2010-09-26,235.0,5.0,212.0,46.0
2010-10-03,43.0,18.0,208.0,12.0
2010-10-10,145.0,10.0,43.0,13.0
2010-10-17,47.0,34.0,204.0,26.0
2010-10-24,121.0,0.0,246.0,21.0
2010-10-31,217.0,7.0,118.0,17.0
2010-11-07,186.0,3.0,116.0,27.0
2010-11-14,234.0,14.0,212.0,46.0
2010-11-21,88.0,34.0,119.0,38.0
2010-11-28,68.0,31.0,222.0,21.0
2010-12-05,76.0,43.0,178.0,33.0
2010-12-12,136.0,1.0,121.0,10.0
2010-12-19,130.0,20.0,193.0,49.0
2010-12-26,146.0,7.0,64.0,29.0
2011-01-02,76.0,16.0,110.0,19.0
2011-01-09,72.0,6.0,208.0,25.0
2011-01-16,65.0,14.0,102.0,34.0
2011-01-23,64.0,14.0,178.0,25.0
2011-01-30,80.0,8.0,98.0,12.0
2011-02-06,93.0,32.0,196.0,52.0
2011-02-13,92.0,49.0,75.0,37.0
2011-02-20,53.0,58.0,185.0,48.0
2011-02-27,70.0,23.0,431.0,43.0
2011-03-06,65.0,23.0,638.0,42.0
2011-03-13,18.0,41.0,239.0,22.0
2011-03-20,77.0,64.0,292.0,57.0
2011-03-27,47.0,72.0,530.0,59.0
2011-04-03,26.0,25.0,342.0,22.0
2011-04-10,106.0,45.0,328.0,53.0
2011-04-17,62.0,48.0,535.0,60.0
2011-04-24,75.0,8.0,164.0,13.0
2011-05-01,92.0,21.0,210.0,20.0
2011-05-08,95.0,19.0,545.0,47.0
2011-05-15,141.0,17.0,304.0,31.0
2011-05-22,201.0,17.0,423.0,46.0
2011-05-29,103.0,11.0,835.0,56.0
2011-06-05,149.0,31.0,863.0,65.0
2011-06-12,130.0,26.0,364.0,36.0
2011-06-19,243.0,30.0,472.0,67.0
2011-06-26,74.0,15.0,472.0,37.0
2011-07-03,106.0,39.0,471.0,49.0
