Epi week start date,Whooping cough,Rabies,Salmonellosis,E. coli infection
2010-01-03,4.0,3.0,68.0,1.0
2010-01-10,4.0,10.0,220.0,12.0
2010-01-17,54.0,6.0,96.0,17.0
2010-01-24,18.0,40.0,394.0,26.0
2010-01-31,6.0,19.0,175.0,15.0
2010-02-07,7.0,22.0,216.0,9.0
2010-02-14,15.0,23.0,304.0,18.0
2010-02-21,4.0,7.0,501.0,21.0
2010-02-28,8.0,5.0,738.0,24.0
2010-03-07,22.0,13.0,1116.0,36.0
2010-03-14,8.0,33.0,527.0,40.0
2010-03-21,38.0,16.0,228.0,8.0
2010-03-28,19.0,13.0,269.0,13.0
2010-04-04,77.0,8.0,76.0,19.0
2010-04-11,36.0,37.0,126.0,26.0
2010-04-18,85.0,13.0,140.0,37.0
2010-04-25,143.0,36.0,81.0,23.0
2010-05-02,223.0,48.0,651.0,56.0
2010-05-09,316.0,19.0,753.0,109.0
2010-05-16,503.0,2.0,498.0,70.0
2010-05-23,149.0,13.0,438.0,26.0
2010-05-30,301.0,14.0,634.0,64.0
2010-06-06,268.0,16.0,177.0,30.0
2010-06-13,96.0,23.0,673.0,61.0
2010-06-20,421.0,35.0,289.0,64.0
2010-06-27,259.0,12.0,582.0,72.0
2010-07-04,176.0,18.0,307.0,43.0
2010-07-11,277.0,42.0,647.0,85.0
2010-07-18,147.0,29.0,654.0,67.0
2010-07-25,143.0,32.0,977.0,80.0
2010-08-01,173.0,23.0,810.0,48.0
2010-08-08,180.0,13.0,681.0,51.0
2010-08-15,179.0,31.0,2152.0,100.0
2010-08-22,130.0,7.0,2739.0,103.0
2010-08-29,208.0,23.0,2594.0,128.0
2010-09-05,233.0,2.0,810.0,33.0
2010-09-12,354.0,9.0,783.0,78.0
2010-09-19,278.0,40.0,1002.0,97.0
2010-09-26,232.0,3.0,202.0,37.0
2010-10-03,36.0,19.0,224.0,14.0
2010-10-10,121.0,7.0,52.0,14.0
2010-10-17,57.0,29.0,211.0,16.0
2010-10-24,85.0,0.0,228.0,18.0
