Epi week start date,Whooping cough,Rabies,Salmonellosis,E. coli infection
2010-01-03,4.0,4.0,56.0,5.0
2010-01-10,2.0,3.0,296.0,14.0
2010-01-17,66.0,5.0,124.0,22.0
2010-01-24,13.0,52.0,406.0,27.0
2010-01-31,12.0,21.0,179.0,11.0
2010-02-07,7.0,32.0,254.0,6.0
2010-02-14,11.0,23.0,345.0,18.0
2010-02-21,10.0,9.0,608.0,32.0
2010-02-28,13.0,3.0,876.0,22.0
2010-03-07,15.0,10.0,1258.0,22.0
2010-03-14,7.0,31.0,651.0,51.0
2010-03-21,31.0,12.0,281.0,18.0
2010-03-28,23.0,17.0,334.0,14.0
2010-04-04,99.0,11.0,90.0,34.0
2010-04-11,51.0,58.0,150.0,23.0
2010-04-18,107.0,13.0,154.0,37.0
2010-04-25,155.0,39.0,87.0,23.0
2010-05-02,215.0,40.0,806.0,67.0
2010-05-09,341.0,15.0,888.0,92.0
2010-05-16,473.0,4.0,618.0,75.0
2010-05-23,164.0,22.0,535.0,37.0
2010-05-30,317.0,14.0,745.0,79.0
2010-06-06,259.0,18.0,210.0,61.0
2010-06-13,104.0,17.0,815.0,57.0
2010-06-20,406.0,29.0,335.0,79.0
2010-06-27,252.0,15.0,686.0,87.0
2010-07-04,213.0,15.0,369.0,64.0
2010-07-11,324.0,58.0,729.0,112.0
2010-07-18,123.0,21.0,800.0,72.0
2010-07-25,173.0,19.0,1219.0,89.0
2010-08-01,160.0,24.0,951.0,55.0
2010-08-08,211.0,6.0,802.0,66.0
2010-08-15,207.0,26.0,2522.0,128.0
2010-08-22,132.0,16.0,3160.0,108.0
2010-08-29,220.0,18.0,2996.0,153.0
2010-09-05,261.0,3.0,869.0,48.0
2010-09-12,417.0,10.0,817.0,69.0
2010-09-19,287.0,31.0,1177.0,118.0
2010-09-26,244.0,7.0,252.0,48.0
2010-10-03,37.0,12.0,254.0,18.0
2010-10-10,150.0,10.0,55.0,18.0
2010-10-17,58.0,20.0,245.0,21.0
2010-10-24,113.0,0.0,279.0,28.0
2010-10-31,220.0,5.0,132.0,20.0
2010-11-07,227.0,3.0,138.0,19.0
2010-11-14,241.0,17.0,251.0,42.0
2010-11-21,112.0,42.0,126.0,26.0
2010-11-28,71.0,27.0,264.0,29.0
2010-12-05,59.0,31.0,196.0,24.0
2010-12-12,138.0,0.0,124.0,17.0
2010-12-19,153.0,18.0,217.0,41.0
2010-12-26,150.0,7.0,96.0,19.0
2011-01-02,92.0,17.0,104.0,28.0
2011-01-09,68.0,6.0,305.0,31.0
2011-01-16,70.0,12.0,122.0,26.0
2011-01-23,59.0,15.0,223.0,21.0
2011-01-30,59.0,12.0,110.0,17.0
2011-02-06,104.0,48.0,234.0,46.0
2011-02-13,97.0,39.0,81.0,49.0
2011-02-20,52.0,53.0,204.0,43.0
2011-02-27,87.0,15.0,467.0,50.0
2011-03-06,59.0,33.0,734.0,51.0
2011-03-13,19.0,46.0,294.0,28.0
2011-03-20,80.0,69.0,333.0,59.0
2011-03-27,49.0,91.0,598.0,57.0
2011-04-03,30.0,20.0,366.0,27.0
2011-04-10,134.0,46.0,365.0,68.0
2011-04-17,66.0,41.0,585.0,52.0
2011-04-24,62.0,18.0,194.0,11.0
2011-05-01,66.0,10.0,250.0,26.0
2011-05-08,115.0,19.0,623.0,49.0
2011-05-15,143.0,18.0,390.0,31.0
2011-05-22,179.0,22.0,481.0,52.0
2011-05-29,84.0,13.0,946.0,56.0
2011-06-05,159.0,41.0,1017.0,77.0
2011-06-12,133.0,27.0,405.0,35.0
2011-06-19,208.0,34.0,550.0,47.0
2011-06-26,82.0,27.0,487.0,36.0
2011-07-03,103.0,31.0,509.0,58.0
2011-07-10,107.0,28.0,338.0,34.0
2011-07-17,54.0,37.0,234.0,30.0
2011-07-24,181.0,37.0,431.0,45.0
2011-07-31,179.0,24.0,1295.0,83.0
2011-08-07,118.0,40.0,1022.0,64.0
2011-08-14,133.0,22.0,531.0,41.0
2011-08-21,136.0,21.0,311.0,30.0
2011-08-28,86.0,29.0,473.0,54.0
2011-09-04,94.0,17.0,631.0,38.0
2011-09-11,95.0,20.0,545.0,42.0
2011-09-18,127.0,27.0,839.0,57.0
2011-09-25,98.0,31.0,858.0,41.0
2011-10-02,59.0,22.0,94.0,10.0
2011-10-09,147.0,68.0,148.0,30.0
2011-10-16,140.0,34.0,146.0,30.0
2011-10-23,365.0,90.0,262.0,64.0
2011-10-30,394.0,50.0,333.0,79.0
2011-11-06,190.0,55.0,337.0,48.0
2011-11-13,370.0,32.0,329.0,59.0
2011-11-20,151.0,6.0,115.0,37.0
2011-11-27,234.0,40.0,126.0,34.0
2011-12-04,316.0,32.0,334.0,50.0
2011-12-11,287.0,20.0,244.0,39.0
2011-12-18,230.0,37.0,487.0,49.0
2011-12-25,223.0,36.0,171.0,58.0
2012-01-01,124.0,52.0,163.0,31.0
2012-01-08,182.0,63.0,392.0,67.0
2012-01-15,171.0,39.0,355.0,44.0
2012-01-22,173.0,36.0,336.0,35.0
2012-01-29,105.0,36.0,85.0,25.0
2012-02-05,194.0,41.0,135.0,26.0
2012-02-12,192.0,32.0,23.0,14.0
2012-02-19,168.0,38.0,209.0,25.0
2012-02-26,218.0,129.0,306.0,83.0
2012-03-04,174.0,39.0,81.0,21.0
2012-03-11,101.0,40.0,28.0,17.0
