Epi week start date,Whooping cough,Rabies,Salmonellosis,E. coli infection
2010-01-03,3.0,3.0,59.0,4.0
2010-01-10,8.0,5.0,262.0,8.0
2010-01-17,41.0,9.0,99.0,21.0
2010-01-24,14.0,60.0,409.0,28.0
2010-01-31,5.0,25.0,208.0,11.0
2010-02-07,7.0,31.0,214.0,12.0
2010-02-14,14.0,28.0,320.0,27.0
2010-02-21,9.0,6.0,622.0,30.0
2010-02-28,12.0,4.0,807.0,37.0
2010-03-07,20.0,5.0,1168.0,23.0
2010-03-14,9.0,27.0,611.0,23.0
2010-03-21,23.0,11.0,263.0,11.0
2010-03-28,21.0,22.0,298.0,10.0
2010-04-04,75.0,11.0,88.0,24.0
2010-04-11,43.0,40.0,156.0,16.0
2010-04-18,105.0,19.0,160.0,30.0
2010-04-25,139.0,35.0,72.0,24.0
2010-05-02,223.0,40.0,761.0,77.0
2010-05-09,319.0,19.0,853.0,94.0
2010-05-16,478.0,4.0,583.0,59.0
2010-05-23,162.0,17.0,527.0,33.0
2010-05-30,343.0,10.0,784.0,89.0
2010-06-06,279.0,25.0,210.0,43.0
2010-06-13,96.0,24.0,772.0,61.0
2010-06-20,406.0,30.0,322.0,64.0
2010-06-27,267.0,22.0,640.0,67.0
2010-07-04,210.0,18.0,350.0,53.0
2010-07-11,295.0,47.0,677.0,86.0
2010-07-18,151.0,29.0,764.0,75.0
2010-07-25,158.0,25.0,1044.0,75.0
2010-08-01,180.0,26.0,916.0,58.0
2010-08-08,220.0,18.0,770.0,68.0
2010-08-15,200.0,27.0,2475.0,103.0
2010-08-22,124.0,14.0,3068.0,97.0
2010-08-29,216.0,15.0,2756.0,141.0
2010-09-05,263.0,1.0,845.0,46.0
2010-09-12,369.0,6.0,787.0,86.0
2010-09-19,283.0,41.0,1144.0,103.0
2010-09-26,233.0,8.0,266.0,37.0
2010-10-03,47.0,22.0,267.0,16.0
2010-10-10,139.0,8.0,50.0,15.0
2010-10-17,40.0,31.0,220.0,16.0
2010-10-24,99.0,1.0,280.0,23.0
2010-10-31,193.0,8.0,138.0,12.0
2010-11-07,227.0,3.0,155.0,11.0
2010-11-14,211.0,23.0,224.0,43.0
2010-11-21,90.0,43.0,134.0,18.0
2010-11-28,63.0,39.0,286.0,29.0
2010-12-05,69.0,40.0,159.0,29.0
2010-12-12,128.0,0.0,107.0,12.0
2010-12-19,136.0,25.0,199.0,45.0
2010-12-26,151.0,5.0,76.0,27.0
2011-01-02,96.0,19.0,109.0,23.0
2011-01-09,92.0,4.0,235.0,34.0
2011-01-16,52.0,12.0,100.0,27.0
2011-01-23,59.0,8.0,211.0,28.0
2011-01-30,74.0,6.0,85.0,19.0
2011-02-06,85.0,31.0,208.0,43.0
2011-02-13,97.0,36.0,71.0,45.0
2011-02-20,66.0,50.0,202.0,44.0
2011-02-27,69.0,33.0,481.0,56.0
2011-03-06,57.0,39.0,726.0,50.0
2011-03-13,24.0,42.0,246.0,33.0
2011-03-20,75.0,64.0,353.0,62.0
2011-03-27,62.0,79.0,586.0,44.0
2011-04-03,33.0,30.0,329.0,26.0
2011-04-10,96.0,36.0,347.0,46.0
2011-04-17,57.0,40.0,599.0,29.0
2011-04-24,54.0,10.0,164.0,6.0
2011-05-01,87.0,10.0,243.0,15.0
2011-05-08,114.0,22.0,611.0,40.0
2011-05-15,133.0,10.0,372.0,31.0
2011-05-22,199.0,23.0,500.0,48.0
2011-05-29,91.0,9.0,945.0,44.0
2011-06-05,168.0,30.0,929.0,58.0
2011-06-12,117.0,13.0,416.0,19.0
2011-06-19,229.0,31.0,529.0,59.0
2011-06-26,75.0,33.0,497.0,34.0
2011-07-03,107.0,34.0,468.0,54.0
2011-07-10,121.0,26.0,306.0,33.0
2011-07-17,56.0,34.0,273.0,22.0
2011-07-24,145.0,31.0,421.0,47.0
2011-07-31,178.0,21.0,1314.0,54.0
2011-08-07,130.0,32.0,995.0,67.0
2011-08-14,137.0,25.0,500.0,27.0
2011-08-21,102.0,27.0,309.0,41.0
2011-08-28,96.0,20.0,447.0,43.0
2011-09-04,116.0,22.0,584.0,41.0
2011-09-11,128.0,20.0,547.0,27.0
2011-09-18,120.0,23.0,860.0,53.0
2011-09-25,97.0,21.0,792.0,32.0
2011-10-02,70.0,16.0,87.0,14.0
2011-10-09,131.0,53.0,124.0,32.0
2011-10-16,151.0,39.0,142.0,34.0
2011-10-23,352.0,81.0,241.0,89.0
2011-10-30,397.0,56.0,316.0,70.0
2011-11-06,190.0,48.0,389.0,59.0
2011-11-13,339.0,21.0,303.0,54.0
2011-11-20,129.0,13.0,120.0,22.0
2011-11-27,232.0,46.0,117.0,37.0
2011-12-04,311.0,18.0,345.0,68.0
2011-12-11,327.0,15.0,217.0,31.0
2011-12-18,206.0,32.0,494.0,43.0
2011-12-25,242.0,38.0,164.0,54.0
2012-01-01,138.0,49.0,177.0,27.0
2012-01-08,182.0,48.0,360.0,72.0
2012-01-15,199.0,30.0,342.0,62.0
2012-01-22,210.0,41.0,315.0,37.0
2012-01-29,109.0,33.0,86.0,17.0
2012-02-05,157.0,14.0,138.0,22.0
2012-02-12,170.0,22.0,25.0,13.0
2012-02-19,160.0,28.0,200.0,27.0
2012-02-26,229.0,109.0,324.0,79.0
2012-03-04,198.0,56.0,92.0,22.0
2012-03-11,93.0,39.0,32.0,11.0
2012-03-18,97.0,13.0,217.0,18.0
2012-03-25,142.0,43.0,155.0,24.0
2012-04-01,117.0,28.0,438.0,25.0
2012-04-08,217.0,26.0,222.0,26.0
2012-04-15,303.0,23.0,334.0,34.0
2012-04-22,337.0,45.0,193.0,41.0
2012-04-29,546.0,100.0,962.0,121.0
2012-05-06,714.0,72.0,474.0,89.0
2012-05-13,775.0,69.0,738.0,110.0
2012-05-20,433.0,48.0,515.0,65.0
2012-05-27,316.0,41.0,595.0,66.0
2012-06-03,337.0,49.0,587.0,74.0
2012-06-10,311.0,43.0,268.0,46.0
2012-06-17,373.0,77.0,497.0,72.0
2012-06-24,339.0,44.0,822.0,65.0
2012-07-01,248.0,35.0,254.0,30.0
2012-07-08,424.0,50.0,886.0,71.0
