Epi week start date,Whooping cough,Rabies,Salmonellosis,E. coli infection
2010-01-03,1.0,2.0,57.0,1.0
2010-01-10,5.0,4.0,261.0,6.0
2010-01-17,54.0,8.0,111.0,27.0
2010-01-24,24.0,53.0,395.0,25.0
2010-01-31,8.0,25.0,180.0,11.0
2010-02-07,7.0,31.0,222.0,10.0
2010-02-14,10.0,25.0,348.0,23.0
2010-02-21,6.0,11.0,598.0,25.0
2010-02-28,11.0,3.0,844.0,22.0
2010-03-07,26.0,4.0,1176.0,32.0
2010-03-14,12.0,31.0,631.0,49.0
2010-03-21,37.0,17.0,264.0,14.0
2010-03-28,16.0,23.0,326.0,8.0
2010-04-04,111.0,10.0,90.0,29.0
2010-04-11,44.0,40.0,128.0,24.0
2010-04-18,88.0,18.0,157.0,23.0
2010-04-25,141.0,39.0,93.0,22.0
2010-05-02,227.0,29.0,722.0,82.0
2010-05-09,303.0,16.0,797.0,91.0
2010-05-16,475.0,4.0,586.0,72.0
2010-05-23,181.0,17.0,510.0,23.0
2010-05-30,318.0,8.0,631.0,81.0
2010-06-06,291.0,19.0,175.0,52.0
2010-06-13,97.0,28.0,764.0,50.0
2010-06-20,392.0,43.0,323.0,67.0
2010-06-27,274.0,11.0,664.0,58.0
2010-07-04,209.0,15.0,329.0,50.0
2010-07-11,283.0,51.0,681.0,92.0
2010-07-18,145.0,31.0,670.0,68.0
2010-07-25,161.0,22.0,1095.0,91.0
2010-08-01,140.0,26.0,881.0,55.0
2010-08-08,202.0,17.0,797.0,56.0
2010-08-15,224.0,19.0,2366.0,100.0
2010-08-22,135.0,16.0,3112.0,105.0
2010-08-29,213.0,10.0,2867.0,133.0
2010-09-05,239.0,1.0,828.0,37.0
2010-09-12,366.0,13.0,801.0,91.0
2010-09-19,254.0,36.0,1182.0,107.0
2010-09-26,253.0,8.0,231.0,34.0
2010-10-03,44.0,19.0,256.0,16.0
2010-10-10,127.0,7.0,54.0,13.0
2010-10-17,43.0,22.0,238.0,9.0
2010-10-24,103.0,0.0,241.0,23.0
2010-10-31,229.0,7.0,114.0,20.0
2010-11-07,174.0,4.0,173.0,14.0
2010-11-14,202.0,17.0,245.0,48.0
