Epi week start date,Whooping cough,Rabies,Salmonellosis,E. coli infection
2010-01-03,5.0,7.0,64.0,3.0
2010-01-10,1.0,2.0,241.0,10.0
2010-01-17,49.0,7.0,88.0,21.0
2010-01-24,21.0,45.0,347.0,32.0
2010-01-31,7.0,19.0,197.0,10.0
2010-02-07,2.0,33.0,216.0,10.0
2010-02-14,22.0,34.0,308.0,22.0
2010-02-21,6.0,8.0,552.0,31.0
2010-02-28,12.0,3.0,782.0,30.0
2010-03-07,11.0,8.0,1117.0,35.0
2010-03-14,13.0,36.0,522.0,38.0
2010-03-21,25.0,14.0,220.0,16.0
2010-03-28,30.0,22.0,297.0,12.0
2010-04-04,101.0,12.0,80.0,22.0
2010-04-11,48.0,38.0,162.0,27.0
2010-04-18,93.0,11.0,141.0,34.0
2010-04-25,124.0,49.0,76.0,32.0
2010-05-02,209.0,32.0,664.0,71.0
2010-05-09,323.0,20.0,750.0,112.0
2010-05-16,476.0,3.0,515.0,57.0
2010-05-23,166.0,15.0,469.0,24.0
2010-05-30,342.0,17.0,682.0,93.0
2010-06-06,317.0,19.0,185.0,47.0
2010-06-13,101.0,34.0,674.0,57.0
2010-06-20,439.0,30.0,309.0,60.0
2010-06-27,274.0,14.0,605.0,80.0
2010-07-04,192.0,21.0,318.0,54.0
2010-07-11,286.0,71.0,644.0,110.0
2010-07-18,138.0,29.0,647.0,52.0
2010-07-25,168.0,22.0,955.0,71.0
2010-08-01,141.0,31.0,812.0,80.0
2010-08-08,229.0,14.0,692.0,55.0
2010-08-15,224.0,24.0,2203.0,110.0
2010-08-22,131.0,19.0,2879.0,107.0
2010-08-29,244.0,24.0,2615.0,108.0
2010-09-05,237.0,2.0,767.0,45.0
2010-09-12,343.0,21.0,706.0,78.0
2010-09-19,291.0,35.0,1009.0,112.0
2010-09-26,218.0,13.0,188.0,43.0
2010-10-03,43.0,9.0,217.0,21.0
2010-10-10,135.0,7.0,49.0,8.0
2010-10-17,43.0,31.0,227.0,13.0
2010-10-24,111.0,0.0,224.0,22.0
2010-10-31,222.0,9.0,114.0,22.0
2010-11-07,199.0,5.0,122.0,16.0
2010-11-14,244.0,23.0,211.0,38.0
2010-11-21,112.0,38.0,112.0,31.0
2010-11-28,89.0,36.0,265.0,37.0
2010-12-05,93.0,42.0,141.0,29.0
2010-12-12,161.0,0.0,95.0,15.0
2010-12-19,134.0,20.0,170.0,34.0
2010-12-26,152.0,7.0,70.0,14.0
2011-01-02,93.0,13.0,111.0,20.0
2011-01-09,67.0,2.0,228.0,25.0
2011-01-16,68.0,13.0,101.0,24.0
2011-01-23,78.0,18.0,176.0,25.0
2011-01-30,79.0,11.0,99.0,13.0
2011-02-06,122.0,39.0,205.0,31.0
2011-02-13,105.0,29.0,70.0,41.0
2011-02-20,47.0,51.0,179.0,44.0
2011-02-27,88.0,23.0,453.0,49.0
2011-03-06,65.0,37.0,633.0,41.0
2011-03-13,21.0,43.0,256.0,25.0
2011-03-20,62.0,77.0,296.0,49.0
2011-03-27,32.0,75.0,521.0,65.0
2011-04-03,28.0,24.0,332.0,24.0
2011-04-10,119.0,47.0,310.0,48.0
2011-04-17,58.0,48.0,527.0,46.0
2011-04-24,65.0,16.0,186.0,15.0
2011-05-01,67.0,16.0,246.0,15.0
2011-05-08,90.0,20.0,542.0,46.0
2011-05-15,149.0,19.0,356.0,36.0
2011-05-22,215.0,20.0,396.0,60.0
2011-05-29,79.0,10.0,870.0,62.0
2011-06-05,174.0,36.0,847.0,58.0
2011-06-12,125.0,24.0,392.0,23.0
2011-06-19,221.0,34.0,494.0,57.0
2011-06-26,81.0,24.0,471.0,23.0
2011-07-03,109.0,31.0,453.0,35.0
2011-07-10,119.0,25.0,305.0,34.0
2011-07-17,53.0,28.0,240.0,28.0
2011-07-24,167.0,23.0,380.0,47.0
2011-07-31,168.0,21.0,1135.0,74.0
2011-08-07,114.0,47.0,884.0,62.0
2011-08-14,151.0,27.0,475.0,32.0
2011-08-21,88.0,20.0,300.0,17.0
2011-08-28,90.0,12.0,448.0,60.0
2011-09-04,109.0,28.0,485.0,35.0
2011-09-11,121.0,13.0,485.0,42.0
2011-09-18,91.0,16.0,820.0,59.0
2011-09-25,82.0,31.0,787.0,48.0
2011-10-02,50.0,22.0,91.0,9.0
2011-10-09,131.0,62.0,120.0,42.0
2011-10-16,143.0,55.0,107.0,29.0
2011-10-23,343.0,83.0,216.0,80.0
2011-10-30,376.0,52.0,305.0,69.0
2011-11-06,176.0,44.0,334.0,59.0
2011-11-13,364.0,37.0,269.0,49.0
2011-11-20,137.0,11.0,103.0,19.0
2011-11-27,217.0,35.0,113.0,30.0
2011-12-04,325.0,30.0,332.0,45.0
2011-12-11,342.0,18.0,216.0,31.0
2011-12-18,199.0,29.0,457.0,57.0
2011-12-25,199.0,29.0,131.0,52.0
2012-01-01,141.0,53.0,176.0,48.0
2012-01-08,181.0,53.0,360.0,60.0
2012-01-15,163.0,31.0,346.0,46.0
2012-01-22,215.0,34.0,294.0,46.0
2012-01-29,109.0,39.0,92.0,19.0
2012-02-05,173.0,34.0,118.0,20.0
2012-02-12,149.0,24.0,34.0,13.0
2012-02-19,144.0,45.0,166.0,24.0
2012-02-26,210.0,115.0,283.0,75.0
2012-03-04,206.0,47.0,68.0,27.0
2012-03-11,99.0,34.0,22.0,15.0
2012-03-18,88.0,20.0,190.0,7.0
2012-03-25,146.0,41.0,154.0,32.0
2012-04-01,113.0,31.0,413.0,25.0
2012-04-08,239.0,23.0,214.0,24.0
2012-04-15,334.0,25.0,320.0,35.0
2012-04-22,352.0,57.0,195.0,27.0
2012-04-29,591.0,116.0,854.0,93.0
2012-05-06,664.0,61.0,452.0,75.0
2012-05-13,785.0,60.0,721.0,93.0
2012-05-20,476.0,45.0,485.0,55.0
2012-05-27,338.0,24.0,533.0,59.0
2012-06-03,377.0,49.0,514.0,72.0
2012-06-10,337.0,60.0,247.0,43.0
2012-06-17,394.0,66.0,441.0,70.0
2012-06-24,355.0,66.0,774.0,65.0
2012-07-01,252.0,37.0,252.0,33.0
2012-07-08,465.0,54.0,925.0,62.0
2012-07-15,587.0,66.0,919.0,111.0
2012-07-22,692.0,59.0,1547.0,117.0
2012-07-29,514.0,27.0,1545.0,79.0
2012-08-05,444.0,67.0,1351.0,88.0
2012-08-12,453.0,50.0,840.0,81.0
2012-08-19,535.0,73.0,1590.0,114.0
2012-08-26,420.0,28.0,1134.0,82.0
2012-09-02,542.0,42.0,1255.0,134.0
2012-09-09,562.0,62.0,1393.0,89.0
2012-09-16,503.0,83.0,1267.0,85.0
2012-09-23,425.0,67.0,1736.0,92.0
2012-09-30,102.0,28.0,570.0,33.0
2012-10-07,221.0,21.0,1737.0,54.0
2012-10-14,198.0,22.0,1014.0,58.0
2012-10-21,88.0,4.0,628.0,18.0
2012-10-28,48.0,14.0,341.0,16.0
2012-11-04,175.0,22.0,297.0,24.0
2012-11-11,114.0,5.0,246.0,15.0
2012-11-18,170.0,13.0,423.0,24.0
2012-11-25,300.0,16.0,450.0,44.0
2012-12-02,114.0,15.0,352.0,21.0
2012-12-09,39.0,4.0,208.0,16.0
2012-12-16,159.0,9.0,89.0,19.0
2012-12-23,29.0,4.0,4.0,2.0
2012-12-30,59.0,0.0,15.0,5.0
2013-01-06,203.0,9.0,111.0,17.0
2013-01-13,61.0,11.0,55.0,11.0
2013-01-20,62.0,10.0,110.0,12.0
2013-01-27,146.0,24.0,156.0,12.0
2013-02-03,91.0,26.0,138.0,14.0
